date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Sugar_N0,Sugar_N1,Sugar_N2,Sugar_N3,Sugar_N4,Sugar_N5,Sugar_N6
2018-06-19,O,2018-06-19 03:30:00,2018-06-19 13:00:00,2018-06-19 12:53:00,2018-06-19 12:55:00,56,201807,201810,201903,201905,201907,201910,202003
2018-06-20,O,2018-06-20 03:30:00,2018-06-20 13:00:00,2018-06-20 12:53:00,2018-06-20 12:55:00,55,201807,201810,201903,201905,201907,201910,202003
2018-06-21,O,2018-06-21 03:30:00,2018-06-21 13:00:00,2018-06-21 12:53:00,2018-06-21 12:55:00,54,201807,201810,201903,201905,201907,201910,202003
2018-06-22,O,2018-06-22 03:30:00,2018-06-22 13:00:00,2018-06-22 12:53:00,2018-06-22 12:55:00,53,201807,201810,201903,201905,201907,201910,202003
2018-06-25,O,2018-06-25 03:30:00,2018-06-25 13:00:00,2018-06-25 12:53:00,2018-06-25 12:55:00,52,201807,201810,201903,201905,201907,201910,202003
2018-06-26,O,2018-06-26 03:30:00,2018-06-26 13:00:00,2018-06-26 12:53:00,2018-06-26 12:55:00,51,201807,201810,201903,201905,201907,201910,202003
2018-06-27,O,2018-06-27 03:30:00,2018-06-27 13:00:00,2018-06-27 12:53:00,2018-06-27 12:55:00,50,201807,201810,201903,201905,201907,201910,202003
2018-06-28,O,2018-06-28 03:30:00,2018-06-28 13:00:00,2018-06-28 12:53:00,2018-06-28 12:55:00,49,201807,201810,201903,201905,201907,201910,202003
2018-06-29,O,2018-06-29 03:30:00,2018-06-29 13:00:00,2018-06-29 12:53:00,2018-06-29 12:55:00,48,201807,201810,201903,201905,201907,201910,202003
2018-07-02,O,2018-07-02 03:30:00,2018-07-02 13:00:00,2018-07-02 12:53:00,2018-07-02 12:55:00,47,,201810,201903,201905,201907,201910,202003
2018-07-03,O,2018-07-03 03:30:00,2018-07-03 13:00:00,2018-07-03 12:53:00,2018-07-03 12:55:00,46,,201810,201903,201905,201907,201910,202003
2018-07-04,X,,,,,,,,,,,,
2018-07-05,O,2018-07-05 03:30:00,2018-07-05 13:00:00,2018-07-05 12:53:00,2018-07-05 12:55:00,45,,201810,201903,201905,201907,201910,202003
2018-07-06,O,2018-07-06 03:30:00,2018-07-06 13:00:00,2018-07-06 12:53:00,2018-07-06 12:55:00,44,,201810,201903,201905,201907,201910,202003
2018-07-09,O,2018-07-09 03:30:00,2018-07-09 13:00:00,2018-07-09 12:53:00,2018-07-09 12:55:00,43,,201810,201903,201905,201907,201910,202003
2018-07-10,O,2018-07-10 03:30:00,2018-07-10 13:00:00,2018-07-10 12:53:00,2018-07-10 12:55:00,42,,201810,201903,201905,201907,201910,202003
2018-07-11,O,2018-07-11 03:30:00,2018-07-11 13:00:00,2018-07-11 12:53:00,2018-07-11 12:55:00,41,,201810,201903,201905,201907,201910,202003
2018-07-12,O,2018-07-12 03:30:00,2018-07-12 13:00:00,2018-07-12 12:53:00,2018-07-12 12:55:00,40,,201810,201903,201905,201907,201910,202003
2018-07-13,O,2018-07-13 03:30:00,2018-07-13 13:00:00,2018-07-13 12:53:00,2018-07-13 12:55:00,39,,201810,201903,201905,201907,201910,202003
2018-07-16,O,2018-07-16 03:30:00,2018-07-16 13:00:00,2018-07-16 12:53:00,2018-07-16 12:55:00,38,,201810,201903,201905,201907,201910,202003
2018-07-17,O,2018-07-17 03:30:00,2018-07-17 13:00:00,2018-07-17 12:53:00,2018-07-17 12:55:00,37,,201810,201903,201905,201907,201910,202003
2018-07-18,O,2018-07-18 03:30:00,2018-07-18 13:00:00,2018-07-18 12:53:00,2018-07-18 12:55:00,36,,201810,201903,201905,201907,201910,202003
2018-07-19,O,2018-07-19 03:30:00,2018-07-19 13:00:00,2018-07-19 12:53:00,2018-07-19 12:55:00,35,,201810,201903,201905,201907,201910,202003
2018-07-20,O,2018-07-20 03:30:00,2018-07-20 13:00:00,2018-07-20 12:53:00,2018-07-20 12:55:00,34,,201810,201903,201905,201907,201910,202003
2018-07-23,O,2018-07-23 03:30:00,2018-07-23 13:00:00,2018-07-23 12:53:00,2018-07-23 12:55:00,33,,201810,201903,201905,201907,201910,202003
2018-07-24,O,2018-07-24 03:30:00,2018-07-24 13:00:00,2018-07-24 12:53:00,2018-07-24 12:55:00,32,,201810,201903,201905,201907,201910,202003
2018-07-25,O,2018-07-25 03:30:00,2018-07-25 13:00:00,2018-07-25 12:53:00,2018-07-25 12:55:00,31,,201810,201903,201905,201907,201910,202003
2018-07-26,O,2018-07-26 03:30:00,2018-07-26 13:00:00,2018-07-26 12:53:00,2018-07-26 12:55:00,30,,201810,201903,201905,201907,201910,202003
2018-07-27,O,2018-07-27 03:30:00,2018-07-27 13:00:00,2018-07-27 12:53:00,2018-07-27 12:55:00,29,,201810,201903,201905,201907,201910,202003
2018-07-30,O,2018-07-30 03:30:00,2018-07-30 13:00:00,2018-07-30 12:53:00,2018-07-30 12:55:00,28,,201810,201903,201905,201907,201910,202003
2018-07-31,O,2018-07-31 03:30:00,2018-07-31 13:00:00,2018-07-31 12:53:00,2018-07-31 12:55:00,27,,201810,201903,201905,201907,201910,202003
2018-08-01,O,2018-08-01 03:30:00,2018-08-01 13:00:00,2018-08-01 12:53:00,2018-08-01 12:55:00,26,,201810,201903,201905,201907,201910,202003
2018-08-02,O,2018-08-02 03:30:00,2018-08-02 13:00:00,2018-08-02 12:53:00,2018-08-02 12:55:00,25,,201810,201903,201905,201907,201910,202003
2018-08-03,O,2018-08-03 03:30:00,2018-08-03 13:00:00,2018-08-03 12:53:00,2018-08-03 12:55:00,24,,201810,201903,201905,201907,201910,202003
2018-08-06,O,2018-08-06 03:30:00,2018-08-06 13:00:00,2018-08-06 12:53:00,2018-08-06 12:55:00,23,,201810,201903,201905,201907,201910,202003
2018-08-07,O,2018-08-07 03:30:00,2018-08-07 13:00:00,2018-08-07 12:53:00,2018-08-07 12:55:00,22,,201810,201903,201905,201907,201910,202003
2018-08-08,O,2018-08-08 03:30:00,2018-08-08 13:00:00,2018-08-08 12:53:00,2018-08-08 12:55:00,21,,201810,201903,201905,201907,201910,202003
2018-08-09,O,2018-08-09 03:30:00,2018-08-09 13:00:00,2018-08-09 12:53:00,2018-08-09 12:55:00,20,,201810,201903,201905,201907,201910,202003
2018-08-10,O,2018-08-10 03:30:00,2018-08-10 13:00:00,2018-08-10 12:53:00,2018-08-10 12:55:00,19,,201810,201903,201905,201907,201910,202003
2018-08-13,O,2018-08-13 03:30:00,2018-08-13 13:00:00,2018-08-13 12:53:00,2018-08-13 12:55:00,18,,201810,201903,201905,201907,201910,202003
2018-08-14,O,2018-08-14 03:30:00,2018-08-14 13:00:00,2018-08-14 12:53:00,2018-08-14 12:55:00,17,,201810,201903,201905,201907,201910,202003
2018-08-15,O,2018-08-15 03:30:00,2018-08-15 13:00:00,2018-08-15 12:53:00,2018-08-15 12:55:00,16,,201810,201903,201905,201907,201910,202003
2018-08-16,O,2018-08-16 03:30:00,2018-08-16 13:00:00,2018-08-16 12:53:00,2018-08-16 12:55:00,15,,201810,201903,201905,201907,201910,202003
2018-08-17,O,2018-08-17 03:30:00,2018-08-17 13:00:00,2018-08-17 12:53:00,2018-08-17 12:55:00,14,,201810,201903,201905,201907,201910,202003
2018-08-20,O,2018-08-20 03:30:00,2018-08-20 13:00:00,2018-08-20 12:53:00,2018-08-20 12:55:00,13,,201810,201903,201905,201907,201910,202003
2018-08-21,O,2018-08-21 03:30:00,2018-08-21 13:00:00,2018-08-21 12:53:00,2018-08-21 12:55:00,12,,201810,201903,201905,201907,201910,202003
2018-08-22,O,2018-08-22 03:30:00,2018-08-22 13:00:00,2018-08-22 12:53:00,2018-08-22 12:55:00,11,,201810,201903,201905,201907,201910,202003
2018-08-23,O,2018-08-23 03:30:00,2018-08-23 13:00:00,2018-08-23 12:53:00,2018-08-23 12:55:00,10,,201810,201903,201905,201907,201910,202003
2018-08-24,O,2018-08-24 03:30:00,2018-08-24 13:00:00,2018-08-24 12:53:00,2018-08-24 12:55:00,9,,201810,201903,201905,201907,201910,202003
2018-08-27,O,2018-08-27 03:30:00,2018-08-27 13:00:00,2018-08-27 12:53:00,2018-08-27 12:55:00,8,,201810,201903,201905,201907,201910,202003
2018-08-28,O,2018-08-28 03:30:00,2018-08-28 13:00:00,2018-08-28 12:53:00,2018-08-28 12:55:00,7,,201810,201903,201905,201907,201910,202003
2018-08-29,O,2018-08-29 03:30:00,2018-08-29 13:00:00,2018-08-29 12:53:00,2018-08-29 12:55:00,6,,201810,201903,201905,201907,201910,202003
2018-08-30,O,2018-08-30 03:30:00,2018-08-30 13:00:00,2018-08-30 12:53:00,2018-08-30 12:55:00,5,,201810,201903,201905,201907,201910,202003
2018-08-31,O,2018-08-31 03:30:00,2018-08-31 13:00:00,2018-08-31 12:53:00,2018-08-31 12:55:00,4,,201810,201903,201905,201907,201910,202003
2018-09-03,X,,,,,,,,,,,,
2018-09-04,O,2018-09-04 03:30:00,2018-09-04 13:00:00,2018-09-04 12:53:00,2018-09-04 12:55:00,3,,201810,201903,201905,201907,201910,202003
2018-09-05,O,2018-09-05 03:30:00,2018-09-05 13:00:00,2018-09-05 12:53:00,2018-09-05 12:55:00,2,,201810,201903,201905,201907,201910,202003
2018-09-06,O,2018-09-06 03:30:00,2018-09-06 13:00:00,2018-09-06 12:53:00,2018-09-06 12:55:00,1,,201810,201903,201905,201907,201910,202003
2018-09-07,O,2018-09-07 03:30:00,2018-09-07 13:00:00,2018-09-07 12:53:00,2018-09-07 12:55:00,0,,201810,201903,201905,201907,201910,202003
2018-09-10,O,2018-09-10 03:30:00,2018-09-10 13:00:00,2018-09-10 12:53:00,2018-09-10 12:55:00,103,201810,201903,201905,201907,201910,202003,202005
2018-09-11,O,2018-09-11 03:30:00,2018-09-11 13:00:00,2018-09-11 12:53:00,2018-09-11 12:55:00,102,201810,201903,201905,201907,201910,202003,202005
2018-09-12,O,2018-09-12 03:30:00,2018-09-12 13:00:00,2018-09-12 12:53:00,2018-09-12 12:55:00,101,201810,201903,201905,201907,201910,202003,202005
2018-09-13,O,2018-09-13 03:30:00,2018-09-13 13:00:00,2018-09-13 12:53:00,2018-09-13 12:55:00,100,201810,201903,201905,201907,201910,202003,202005
2018-09-14,O,2018-09-14 03:30:00,2018-09-14 13:00:00,2018-09-14 12:53:00,2018-09-14 12:55:00,99,201810,201903,201905,201907,201910,202003,202005
2018-09-17,O,2018-09-17 03:30:00,2018-09-17 13:00:00,2018-09-17 12:53:00,2018-09-17 12:55:00,98,201810,201903,201905,201907,201910,202003,202005
2018-09-18,O,2018-09-18 03:30:00,2018-09-18 13:00:00,2018-09-18 12:53:00,2018-09-18 12:55:00,97,201810,201903,201905,201907,201910,202003,202005
2018-09-19,O,2018-09-19 03:30:00,2018-09-19 13:00:00,2018-09-19 12:53:00,2018-09-19 12:55:00,96,201810,201903,201905,201907,201910,202003,202005
2018-09-20,O,2018-09-20 03:30:00,2018-09-20 13:00:00,2018-09-20 12:53:00,2018-09-20 12:55:00,95,201810,201903,201905,201907,201910,202003,202005
2018-09-21,O,2018-09-21 03:30:00,2018-09-21 13:00:00,2018-09-21 12:53:00,2018-09-21 12:55:00,94,201810,201903,201905,201907,201910,202003,202005
2018-09-24,O,2018-09-24 03:30:00,2018-09-24 13:00:00,2018-09-24 12:53:00,2018-09-24 12:55:00,93,201810,201903,201905,201907,201910,202003,202005
2018-09-25,O,2018-09-25 03:30:00,2018-09-25 13:00:00,2018-09-25 12:53:00,2018-09-25 12:55:00,92,201810,201903,201905,201907,201910,202003,202005
2018-09-26,O,2018-09-26 03:30:00,2018-09-26 13:00:00,2018-09-26 12:53:00,2018-09-26 12:55:00,91,201810,201903,201905,201907,201910,202003,202005
2018-09-27,O,2018-09-27 03:30:00,2018-09-27 13:00:00,2018-09-27 12:53:00,2018-09-27 12:55:00,90,201810,201903,201905,201907,201910,202003,202005
2018-09-28,O,2018-09-28 03:30:00,2018-09-28 13:00:00,2018-09-28 12:53:00,2018-09-28 12:55:00,89,201810,201903,201905,201907,201910,202003,202005
2018-10-01,O,2018-10-01 03:30:00,2018-10-01 13:00:00,2018-10-01 12:53:00,2018-10-01 12:55:00,88,,201903,201905,201907,201910,202003,202005
2018-10-02,O,2018-10-02 03:30:00,2018-10-02 13:00:00,2018-10-02 12:53:00,2018-10-02 12:55:00,87,,201903,201905,201907,201910,202003,202005
2018-10-03,O,2018-10-03 03:30:00,2018-10-03 13:00:00,2018-10-03 12:53:00,2018-10-03 12:55:00,86,,201903,201905,201907,201910,202003,202005
2018-10-04,O,2018-10-04 03:30:00,2018-10-04 13:00:00,2018-10-04 12:53:00,2018-10-04 12:55:00,85,,201903,201905,201907,201910,202003,202005
2018-10-05,O,2018-10-05 03:30:00,2018-10-05 13:00:00,2018-10-05 12:53:00,2018-10-05 12:55:00,84,,201903,201905,201907,201910,202003,202005
2018-10-08,O,2018-10-08 03:30:00,2018-10-08 13:00:00,2018-10-08 12:53:00,2018-10-08 12:55:00,83,,201903,201905,201907,201910,202003,202005
2018-10-09,O,2018-10-09 03:30:00,2018-10-09 13:00:00,2018-10-09 12:53:00,2018-10-09 12:55:00,82,,201903,201905,201907,201910,202003,202005
2018-10-10,O,2018-10-10 03:30:00,2018-10-10 13:00:00,2018-10-10 12:53:00,2018-10-10 12:55:00,81,,201903,201905,201907,201910,202003,202005
2018-10-11,O,2018-10-11 03:30:00,2018-10-11 13:00:00,2018-10-11 12:53:00,2018-10-11 12:55:00,80,,201903,201905,201907,201910,202003,202005
2018-10-12,O,2018-10-12 03:30:00,2018-10-12 13:00:00,2018-10-12 12:53:00,2018-10-12 12:55:00,79,,201903,201905,201907,201910,202003,202005
2018-10-15,O,2018-10-15 03:30:00,2018-10-15 13:00:00,2018-10-15 12:53:00,2018-10-15 12:55:00,78,,201903,201905,201907,201910,202003,202005
2018-10-16,O,2018-10-16 03:30:00,2018-10-16 13:00:00,2018-10-16 12:53:00,2018-10-16 12:55:00,77,,201903,201905,201907,201910,202003,202005
2018-10-17,O,2018-10-17 03:30:00,2018-10-17 13:00:00,2018-10-17 12:53:00,2018-10-17 12:55:00,76,,201903,201905,201907,201910,202003,202005
2018-10-18,O,2018-10-18 03:30:00,2018-10-18 13:00:00,2018-10-18 12:53:00,2018-10-18 12:55:00,75,,201903,201905,201907,201910,202003,202005
2018-10-19,O,2018-10-19 03:30:00,2018-10-19 13:00:00,2018-10-19 12:53:00,2018-10-19 12:55:00,74,,201903,201905,201907,201910,202003,202005
2018-10-22,O,2018-10-22 03:30:00,2018-10-22 13:00:00,2018-10-22 12:53:00,2018-10-22 12:55:00,73,,201903,201905,201907,201910,202003,202005
2018-10-23,O,2018-10-23 03:30:00,2018-10-23 13:00:00,2018-10-23 12:53:00,2018-10-23 12:55:00,72,,201903,201905,201907,201910,202003,202005
2018-10-24,O,2018-10-24 03:30:00,2018-10-24 13:00:00,2018-10-24 12:53:00,2018-10-24 12:55:00,71,,201903,201905,201907,201910,202003,202005
2018-10-25,O,2018-10-25 03:30:00,2018-10-25 13:00:00,2018-10-25 12:53:00,2018-10-25 12:55:00,70,,201903,201905,201907,201910,202003,202005
2018-10-26,O,2018-10-26 03:30:00,2018-10-26 13:00:00,2018-10-26 12:53:00,2018-10-26 12:55:00,69,,201903,201905,201907,201910,202003,202005
2018-10-29,O,2018-10-29 03:30:00,2018-10-29 13:00:00,2018-10-29 12:53:00,2018-10-29 12:55:00,68,,201903,201905,201907,201910,202003,202005
2018-10-30,O,2018-10-30 03:30:00,2018-10-30 13:00:00,2018-10-30 12:53:00,2018-10-30 12:55:00,67,,201903,201905,201907,201910,202003,202005
2018-10-31,O,2018-10-31 03:30:00,2018-10-31 13:00:00,2018-10-31 12:53:00,2018-10-31 12:55:00,66,,201903,201905,201907,201910,202003,202005
2018-11-01,O,2018-11-01 03:30:00,2018-11-01 13:00:00,2018-11-01 12:53:00,2018-11-01 12:55:00,65,,201903,201905,201907,201910,202003,202005
2018-11-02,O,2018-11-02 03:30:00,2018-11-02 13:00:00,2018-11-02 12:53:00,2018-11-02 12:55:00,64,,201903,201905,201907,201910,202003,202005
2018-11-05,O,2018-11-05 03:30:00,2018-11-05 13:00:00,2018-11-05 12:53:00,2018-11-05 12:55:00,63,,201903,201905,201907,201910,202003,202005
2018-11-06,O,2018-11-06 03:30:00,2018-11-06 13:00:00,2018-11-06 12:53:00,2018-11-06 12:55:00,62,,201903,201905,201907,201910,202003,202005
2018-11-07,O,2018-11-07 03:30:00,2018-11-07 13:00:00,2018-11-07 12:53:00,2018-11-07 12:55:00,61,,201903,201905,201907,201910,202003,202005
2018-11-08,O,2018-11-08 03:30:00,2018-11-08 13:00:00,2018-11-08 12:53:00,2018-11-08 12:55:00,60,,201903,201905,201907,201910,202003,202005
2018-11-09,O,2018-11-09 03:30:00,2018-11-09 13:00:00,2018-11-09 12:53:00,2018-11-09 12:55:00,59,,201903,201905,201907,201910,202003,202005
2018-11-12,O,2018-11-12 03:30:00,2018-11-12 13:00:00,2018-11-12 12:53:00,2018-11-12 12:55:00,58,,201903,201905,201907,201910,202003,202005
2018-11-13,O,2018-11-13 03:30:00,2018-11-13 13:00:00,2018-11-13 12:53:00,2018-11-13 12:55:00,57,,201903,201905,201907,201910,202003,202005
2018-11-14,O,2018-11-14 03:30:00,2018-11-14 13:00:00,2018-11-14 12:53:00,2018-11-14 12:55:00,56,,201903,201905,201907,201910,202003,202005
2018-11-15,O,2018-11-15 03:30:00,2018-11-15 13:00:00,2018-11-15 12:53:00,2018-11-15 12:55:00,55,,201903,201905,201907,201910,202003,202005
2018-11-16,O,2018-11-16 03:30:00,2018-11-16 13:00:00,2018-11-16 12:53:00,2018-11-16 12:55:00,54,,201903,201905,201907,201910,202003,202005
2018-11-19,O,2018-11-19 03:30:00,2018-11-19 13:00:00,2018-11-19 12:53:00,2018-11-19 12:55:00,53,,201903,201905,201907,201910,202003,202005
2018-11-20,O,2018-11-20 03:30:00,2018-11-20 13:00:00,2018-11-20 12:53:00,2018-11-20 12:55:00,52,,201903,201905,201907,201910,202003,202005
2018-11-21,O,2018-11-21 03:30:00,2018-11-21 13:00:00,2018-11-21 12:53:00,2018-11-21 12:55:00,51,,201903,201905,201907,201910,202003,202005
2018-11-22,X,,,,,,,,,,,,
2018-11-23,O,2018-11-23 03:30:00,2018-11-23 13:00:00,2018-11-23 12:53:00,2018-11-23 12:55:00,50,,201903,201905,201907,201910,202003,202005
2018-11-26,O,2018-11-26 03:30:00,2018-11-26 13:00:00,2018-11-26 12:53:00,2018-11-26 12:55:00,49,,201903,201905,201907,201910,202003,202005
2018-11-27,O,2018-11-27 03:30:00,2018-11-27 13:00:00,2018-11-27 12:53:00,2018-11-27 12:55:00,48,,201903,201905,201907,201910,202003,202005
2018-11-28,O,2018-11-28 03:30:00,2018-11-28 13:00:00,2018-11-28 12:53:00,2018-11-28 12:55:00,47,,201903,201905,201907,201910,202003,202005
2018-11-29,O,2018-11-29 03:30:00,2018-11-29 13:00:00,2018-11-29 12:53:00,2018-11-29 12:55:00,46,,201903,201905,201907,201910,202003,202005
2018-11-30,O,2018-11-30 03:30:00,2018-11-30 13:00:00,2018-11-30 12:53:00,2018-11-30 12:55:00,45,,201903,201905,201907,201910,202003,202005
2018-12-03,O,2018-12-03 03:30:00,2018-12-03 13:00:00,2018-12-03 12:53:00,2018-12-03 12:55:00,44,,201903,201905,201907,201910,202003,202005
2018-12-04,O,2018-12-04 03:30:00,2018-12-04 13:00:00,2018-12-04 12:53:00,2018-12-04 12:55:00,43,,201903,201905,201907,201910,202003,202005
2018-12-05,O,2018-12-05 03:30:00,2018-12-05 13:00:00,2018-12-05 12:53:00,2018-12-05 12:55:00,42,,201903,201905,201907,201910,202003,202005
2018-12-06,O,2018-12-06 03:30:00,2018-12-06 13:00:00,2018-12-06 12:53:00,2018-12-06 12:55:00,41,,201903,201905,201907,201910,202003,202005
2018-12-07,O,2018-12-07 03:30:00,2018-12-07 13:00:00,2018-12-07 12:53:00,2018-12-07 12:55:00,40,,201903,201905,201907,201910,202003,202005
2018-12-10,O,2018-12-10 03:30:00,2018-12-10 13:00:00,2018-12-10 12:53:00,2018-12-10 12:55:00,39,,201903,201905,201907,201910,202003,202005
2018-12-11,O,2018-12-11 03:30:00,2018-12-11 13:00:00,2018-12-11 12:53:00,2018-12-11 12:55:00,38,,201903,201905,201907,201910,202003,202005
2018-12-12,O,2018-12-12 03:30:00,2018-12-12 13:00:00,2018-12-12 12:53:00,2018-12-12 12:55:00,37,,201903,201905,201907,201910,202003,202005
2018-12-13,O,2018-12-13 03:30:00,2018-12-13 13:00:00,2018-12-13 12:53:00,2018-12-13 12:55:00,36,,201903,201905,201907,201910,202003,202005
2018-12-14,O,2018-12-14 03:30:00,2018-12-14 13:00:00,2018-12-14 12:53:00,2018-12-14 12:55:00,35,,201903,201905,201907,201910,202003,202005
2018-12-17,O,2018-12-17 03:30:00,2018-12-17 13:00:00,2018-12-17 12:53:00,2018-12-17 12:55:00,34,,201903,201905,201907,201910,202003,202005
2018-12-18,O,2018-12-18 03:30:00,2018-12-18 13:00:00,2018-12-18 12:53:00,2018-12-18 12:55:00,33,,201903,201905,201907,201910,202003,202005
2018-12-19,O,2018-12-19 03:30:00,2018-12-19 13:00:00,2018-12-19 12:53:00,2018-12-19 12:55:00,32,,201903,201905,201907,201910,202003,202005
2018-12-20,O,2018-12-20 03:30:00,2018-12-20 13:00:00,2018-12-20 12:53:00,2018-12-20 12:55:00,31,,201903,201905,201907,201910,202003,202005
2018-12-21,O,2018-12-21 03:30:00,2018-12-21 13:00:00,2018-12-21 12:53:00,2018-12-21 12:55:00,30,,201903,201905,201907,201910,202003,202005
2018-12-24,O,2018-12-24 03:30:00,2018-12-24 13:00:00,2018-12-24 12:53:00,2018-12-24 12:55:00,29,,201903,201905,201907,201910,202003,202005
2018-12-25,X,,,,,,,,,,,,
2018-12-26,O,2018-12-26 03:30:00,2018-12-26 13:00:00,2018-12-26 12:53:00,2018-12-26 12:55:00,28,,201903,201905,201907,201910,202003,202005
2018-12-27,O,2018-12-27 03:30:00,2018-12-27 13:00:00,2018-12-27 12:53:00,2018-12-27 12:55:00,27,,201903,201905,201907,201910,202003,202005
2018-12-28,O,2018-12-28 03:30:00,2018-12-28 13:00:00,2018-12-28 12:53:00,2018-12-28 12:55:00,26,,201903,201905,201907,201910,202003,202005
2018-12-31,O,2018-12-31 03:30:00,2018-12-31 13:00:00,2018-12-31 12:53:00,2018-12-31 12:55:00,25,,201903,201905,201907,201910,202003,202005
2019-01-01,X,,,,,,,,,,,,
2019-01-02,O,2019-01-02 03:30:00,2019-01-02 13:00:00,2019-01-02 12:53:00,2019-01-02 12:55:00,24,,201903,201905,201907,201910,202003,202005
2019-01-03,O,2019-01-03 03:30:00,2019-01-03 13:00:00,2019-01-03 12:53:00,2019-01-03 12:55:00,23,,201903,201905,201907,201910,202003,202005
2019-01-04,O,2019-01-04 03:30:00,2019-01-04 13:00:00,2019-01-04 12:53:00,2019-01-04 12:55:00,22,,201903,201905,201907,201910,202003,202005
2019-01-07,O,2019-01-07 03:30:00,2019-01-07 13:00:00,2019-01-07 12:53:00,2019-01-07 12:55:00,21,,201903,201905,201907,201910,202003,202005
2019-01-08,O,2019-01-08 03:30:00,2019-01-08 13:00:00,2019-01-08 12:53:00,2019-01-08 12:55:00,20,,201903,201905,201907,201910,202003,202005
2019-01-09,O,2019-01-09 03:30:00,2019-01-09 13:00:00,2019-01-09 12:53:00,2019-01-09 12:55:00,19,,201903,201905,201907,201910,202003,202005
2019-01-10,O,2019-01-10 03:30:00,2019-01-10 13:00:00,2019-01-10 12:53:00,2019-01-10 12:55:00,18,,201903,201905,201907,201910,202003,202005
2019-01-11,O,2019-01-11 03:30:00,2019-01-11 13:00:00,2019-01-11 12:53:00,2019-01-11 12:55:00,17,,201903,201905,201907,201910,202003,202005
2019-01-14,O,2019-01-14 03:30:00,2019-01-14 13:00:00,2019-01-14 12:53:00,2019-01-14 12:55:00,16,,201903,201905,201907,201910,202003,202005
2019-01-15,O,2019-01-15 03:30:00,2019-01-15 13:00:00,2019-01-15 12:53:00,2019-01-15 12:55:00,15,,201903,201905,201907,201910,202003,202005
2019-01-16,O,2019-01-16 03:30:00,2019-01-16 13:00:00,2019-01-16 12:53:00,2019-01-16 12:55:00,14,,201903,201905,201907,201910,202003,202005
2019-01-17,O,2019-01-17 03:30:00,2019-01-17 13:00:00,2019-01-17 12:53:00,2019-01-17 12:55:00,13,,201903,201905,201907,201910,202003,202005
2019-01-18,O,2019-01-18 03:30:00,2019-01-18 13:00:00,2019-01-18 12:53:00,2019-01-18 12:55:00,12,,201903,201905,201907,201910,202003,202005
2019-01-21,X,,,,,,,,,,,,
2019-01-22,O,2019-01-22 03:30:00,2019-01-22 13:00:00,2019-01-22 12:53:00,2019-01-22 12:55:00,11,,201903,201905,201907,201910,202003,202005
2019-01-23,O,2019-01-23 03:30:00,2019-01-23 13:00:00,2019-01-23 12:53:00,2019-01-23 12:55:00,10,,201903,201905,201907,201910,202003,202005
2019-01-24,O,2019-01-24 03:30:00,2019-01-24 13:00:00,2019-01-24 12:53:00,2019-01-24 12:55:00,9,,201903,201905,201907,201910,202003,202005
2019-01-25,O,2019-01-25 03:30:00,2019-01-25 13:00:00,2019-01-25 12:53:00,2019-01-25 12:55:00,8,,201903,201905,201907,201910,202003,202005
2019-01-28,O,2019-01-28 03:30:00,2019-01-28 13:00:00,2019-01-28 12:53:00,2019-01-28 12:55:00,7,,201903,201905,201907,201910,202003,202005
2019-01-29,O,2019-01-29 03:30:00,2019-01-29 13:00:00,2019-01-29 12:53:00,2019-01-29 12:55:00,6,,201903,201905,201907,201910,202003,202005
2019-01-30,O,2019-01-30 03:30:00,2019-01-30 13:00:00,2019-01-30 12:53:00,2019-01-30 12:55:00,5,,201903,201905,201907,201910,202003,202005
2019-01-31,O,2019-01-31 03:30:00,2019-01-31 13:00:00,2019-01-31 12:53:00,2019-01-31 12:55:00,4,,201903,201905,201907,201910,202003,202005
2019-02-01,O,2019-02-01 03:30:00,2019-02-01 13:00:00,2019-02-01 12:53:00,2019-02-01 12:55:00,3,,201903,201905,201907,201910,202003,202005
2019-02-04,O,2019-02-04 03:30:00,2019-02-04 13:00:00,2019-02-04 12:53:00,2019-02-04 12:55:00,2,,201903,201905,201907,201910,202003,202005
2019-02-05,O,2019-02-05 03:30:00,2019-02-05 13:00:00,2019-02-05 12:53:00,2019-02-05 12:55:00,1,,201903,201905,201907,201910,202003,202005
2019-02-06,O,2019-02-06 03:30:00,2019-02-06 13:00:00,2019-02-06 12:53:00,2019-02-06 12:55:00,0,,201903,201905,201907,201910,202003,202005
2019-02-07,O,2019-02-07 03:30:00,2019-02-07 13:00:00,2019-02-07 12:53:00,2019-02-07 12:55:00,41,201903,201905,201907,201910,202003,202005,202007
2019-02-08,O,2019-02-08 03:30:00,2019-02-08 13:00:00,2019-02-08 12:53:00,2019-02-08 12:55:00,40,201903,201905,201907,201910,202003,202005,202007
2019-02-11,O,2019-02-11 03:30:00,2019-02-11 13:00:00,2019-02-11 12:53:00,2019-02-11 12:55:00,39,201903,201905,201907,201910,202003,202005,202007
2019-02-12,O,2019-02-12 03:30:00,2019-02-12 13:00:00,2019-02-12 12:53:00,2019-02-12 12:55:00,38,201903,201905,201907,201910,202003,202005,202007
2019-02-13,O,2019-02-13 03:30:00,2019-02-13 13:00:00,2019-02-13 12:53:00,2019-02-13 12:55:00,37,201903,201905,201907,201910,202003,202005,202007
2019-02-14,O,2019-02-14 03:30:00,2019-02-14 13:00:00,2019-02-14 12:53:00,2019-02-14 12:55:00,36,201903,201905,201907,201910,202003,202005,202007
