date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,MillingWheat_N0,MillingWheat_N1,MillingWheat_N2,MillingWheat_N3,MillingWheat_N4,MillingWheat_N5,MillingWheat_N6
1999-08-17,O,1999-08-17 04:45:00,1999-08-17 12:30:00,1999-08-17 12:29:00,1999-08-17 12:30:00,127,,200003,200005,200103,200105,200203,200205
1999-08-18,O,1999-08-18 04:45:00,1999-08-18 12:30:00,1999-08-18 12:29:00,1999-08-18 12:30:00,126,,200003,200005,200103,200105,200203,200205
1999-08-19,O,1999-08-19 04:45:00,1999-08-19 12:30:00,1999-08-19 12:29:00,1999-08-19 12:30:00,125,,200003,200005,200103,200105,200203,200205
1999-08-20,O,1999-08-20 04:45:00,1999-08-20 12:30:00,1999-08-20 12:29:00,1999-08-20 12:30:00,124,,200003,200005,200103,200105,200203,200205
1999-08-23,O,1999-08-23 04:45:00,1999-08-23 12:30:00,1999-08-23 12:29:00,1999-08-23 12:30:00,123,,200003,200005,200103,200105,200203,200205
1999-08-24,O,1999-08-24 04:45:00,1999-08-24 12:30:00,1999-08-24 12:29:00,1999-08-24 12:30:00,122,,200003,200005,200103,200105,200203,200205
1999-08-25,O,1999-08-25 04:45:00,1999-08-25 12:30:00,1999-08-25 12:29:00,1999-08-25 12:30:00,121,,200003,200005,200103,200105,200203,200205
1999-08-26,O,1999-08-26 04:45:00,1999-08-26 12:30:00,1999-08-26 12:29:00,1999-08-26 12:30:00,120,,200003,200005,200103,200105,200203,200205
1999-08-27,O,1999-08-27 04:45:00,1999-08-27 12:30:00,1999-08-27 12:29:00,1999-08-27 12:30:00,119,,200003,200005,200103,200105,200203,200205
1999-08-30,O,1999-08-30 04:45:00,1999-08-30 12:30:00,1999-08-30 12:29:00,1999-08-30 12:30:00,118,,200003,200005,200103,200105,200203,200205
1999-08-31,O,1999-08-31 04:45:00,1999-08-31 12:30:00,1999-08-31 12:29:00,1999-08-31 12:30:00,117,,200003,200005,200103,200105,200203,200205
1999-09-01,O,1999-09-01 04:45:00,1999-09-01 12:30:00,1999-09-01 12:29:00,1999-09-01 12:30:00,116,,200003,200005,200103,200105,200203,200205
1999-09-02,O,1999-09-02 04:45:00,1999-09-02 12:30:00,1999-09-02 12:29:00,1999-09-02 12:30:00,115,,200003,200005,200103,200105,200203,200205
1999-09-03,O,1999-09-03 04:45:00,1999-09-03 12:30:00,1999-09-03 12:29:00,1999-09-03 12:30:00,114,,200003,200005,200103,200105,200203,200205
1999-09-06,O,1999-09-06 04:45:00,1999-09-06 12:30:00,1999-09-06 12:29:00,1999-09-06 12:30:00,113,,200003,200005,200103,200105,200203,200205
1999-09-07,O,1999-09-07 04:45:00,1999-09-07 12:30:00,1999-09-07 12:29:00,1999-09-07 12:30:00,112,,200003,200005,200103,200105,200203,200205
1999-09-08,O,1999-09-08 04:45:00,1999-09-08 12:30:00,1999-09-08 12:29:00,1999-09-08 12:30:00,111,,200003,200005,200103,200105,200203,200205
1999-09-09,O,1999-09-09 04:45:00,1999-09-09 12:30:00,1999-09-09 12:29:00,1999-09-09 12:30:00,110,,200003,200005,200103,200105,200203,200205
1999-09-10,O,1999-09-10 04:45:00,1999-09-10 12:30:00,1999-09-10 12:29:00,1999-09-10 12:30:00,109,,200003,200005,200103,200105,200203,200205
1999-09-13,O,1999-09-13 04:45:00,1999-09-13 12:30:00,1999-09-13 12:29:00,1999-09-13 12:30:00,108,,200003,200005,200103,200105,200203,200205
1999-09-14,O,1999-09-14 04:45:00,1999-09-14 12:30:00,1999-09-14 12:29:00,1999-09-14 12:30:00,107,,200003,200005,200103,200105,200203,200205
1999-09-15,O,1999-09-15 04:45:00,1999-09-15 12:30:00,1999-09-15 12:29:00,1999-09-15 12:30:00,106,,200003,200005,200103,200105,200203,200205
1999-09-16,O,1999-09-16 04:45:00,1999-09-16 12:30:00,1999-09-16 12:29:00,1999-09-16 12:30:00,105,,200003,200005,200103,200105,200203,200205
1999-09-17,O,1999-09-17 04:45:00,1999-09-17 12:30:00,1999-09-17 12:29:00,1999-09-17 12:30:00,104,,200003,200005,200103,200105,200203,200205
1999-09-20,O,1999-09-20 04:45:00,1999-09-20 12:30:00,1999-09-20 12:29:00,1999-09-20 12:30:00,103,,200003,200005,200103,200105,200203,200205
1999-09-21,O,1999-09-21 04:45:00,1999-09-21 12:30:00,1999-09-21 12:29:00,1999-09-21 12:30:00,102,,200003,200005,200103,200105,200203,200205
1999-09-22,O,1999-09-22 04:45:00,1999-09-22 12:30:00,1999-09-22 12:29:00,1999-09-22 12:30:00,101,,200003,200005,200103,200105,200203,200205
1999-09-23,O,1999-09-23 04:45:00,1999-09-23 12:30:00,1999-09-23 12:29:00,1999-09-23 12:30:00,100,,200003,200005,200103,200105,200203,200205
1999-09-24,O,1999-09-24 04:45:00,1999-09-24 12:30:00,1999-09-24 12:29:00,1999-09-24 12:30:00,99,,200003,200005,200103,200105,200203,200205
1999-09-27,O,1999-09-27 04:45:00,1999-09-27 12:30:00,1999-09-27 12:29:00,1999-09-27 12:30:00,98,,200003,200005,200103,200105,200203,200205
1999-09-28,O,1999-09-28 04:45:00,1999-09-28 12:30:00,1999-09-28 12:29:00,1999-09-28 12:30:00,97,,200003,200005,200103,200105,200203,200205
1999-09-29,O,1999-09-29 04:45:00,1999-09-29 12:30:00,1999-09-29 12:29:00,1999-09-29 12:30:00,96,,200003,200005,200103,200105,200203,200205
1999-09-30,O,1999-09-30 04:45:00,1999-09-30 12:30:00,1999-09-30 12:29:00,1999-09-30 12:30:00,95,,200003,200005,200103,200105,200203,200205
1999-10-01,O,1999-10-01 04:45:00,1999-10-01 12:30:00,1999-10-01 12:29:00,1999-10-01 12:30:00,94,,200003,200005,200103,200105,200203,200205
1999-10-04,O,1999-10-04 04:45:00,1999-10-04 12:30:00,1999-10-04 12:29:00,1999-10-04 12:30:00,93,,200003,200005,200103,200105,200203,200205
1999-10-05,O,1999-10-05 04:45:00,1999-10-05 12:30:00,1999-10-05 12:29:00,1999-10-05 12:30:00,92,,200003,200005,200103,200105,200203,200205
1999-10-06,O,1999-10-06 04:45:00,1999-10-06 12:30:00,1999-10-06 12:29:00,1999-10-06 12:30:00,91,,200003,200005,200103,200105,200203,200205
1999-10-07,O,1999-10-07 04:45:00,1999-10-07 12:30:00,1999-10-07 12:29:00,1999-10-07 12:30:00,90,,200003,200005,200103,200105,200203,200205
1999-10-08,O,1999-10-08 04:45:00,1999-10-08 12:30:00,1999-10-08 12:29:00,1999-10-08 12:30:00,89,,200003,200005,200103,200105,200203,200205
1999-10-11,O,1999-10-11 04:45:00,1999-10-11 12:30:00,1999-10-11 12:29:00,1999-10-11 12:30:00,88,,200003,200005,200103,200105,200203,200205
1999-10-12,O,1999-10-12 04:45:00,1999-10-12 12:30:00,1999-10-12 12:29:00,1999-10-12 12:30:00,87,,200003,200005,200103,200105,200203,200205
1999-10-13,O,1999-10-13 04:45:00,1999-10-13 12:30:00,1999-10-13 12:29:00,1999-10-13 12:30:00,86,,200003,200005,200103,200105,200203,200205
1999-10-14,O,1999-10-14 04:45:00,1999-10-14 12:30:00,1999-10-14 12:29:00,1999-10-14 12:30:00,85,,200003,200005,200103,200105,200203,200205
1999-10-15,O,1999-10-15 04:45:00,1999-10-15 12:30:00,1999-10-15 12:29:00,1999-10-15 12:30:00,84,,200003,200005,200103,200105,200203,200205
1999-10-18,O,1999-10-18 04:45:00,1999-10-18 12:30:00,1999-10-18 12:29:00,1999-10-18 12:30:00,83,,200003,200005,200103,200105,200203,200205
1999-10-19,O,1999-10-19 04:45:00,1999-10-19 12:30:00,1999-10-19 12:29:00,1999-10-19 12:30:00,82,,200003,200005,200103,200105,200203,200205
1999-10-20,O,1999-10-20 04:45:00,1999-10-20 12:30:00,1999-10-20 12:29:00,1999-10-20 12:30:00,81,,200003,200005,200103,200105,200203,200205
1999-10-21,O,1999-10-21 04:45:00,1999-10-21 12:30:00,1999-10-21 12:29:00,1999-10-21 12:30:00,80,,200003,200005,200103,200105,200203,200205
1999-10-22,O,1999-10-22 04:45:00,1999-10-22 12:30:00,1999-10-22 12:29:00,1999-10-22 12:30:00,79,,200003,200005,200103,200105,200203,200205
1999-10-25,O,1999-10-25 04:45:00,1999-10-25 12:30:00,1999-10-25 12:29:00,1999-10-25 12:30:00,78,,200003,200005,200103,200105,200203,200205
1999-10-26,O,1999-10-26 04:45:00,1999-10-26 12:30:00,1999-10-26 12:29:00,1999-10-26 12:30:00,77,,200003,200005,200103,200105,200203,200205
1999-10-27,O,1999-10-27 04:45:00,1999-10-27 12:30:00,1999-10-27 12:29:00,1999-10-27 12:30:00,76,,200003,200005,200103,200105,200203,200205
1999-10-28,O,1999-10-28 04:45:00,1999-10-28 12:30:00,1999-10-28 12:29:00,1999-10-28 12:30:00,75,,200003,200005,200103,200105,200203,200205
1999-10-29,O,1999-10-29 04:45:00,1999-10-29 12:30:00,1999-10-29 12:29:00,1999-10-29 12:30:00,74,,200003,200005,200103,200105,200203,200205
1999-11-01,O,1999-11-01 04:45:00,1999-11-01 12:30:00,1999-11-01 12:29:00,1999-11-01 12:30:00,73,,200003,200005,200103,200105,200203,200205
1999-11-02,O,1999-11-02 04:45:00,1999-11-02 12:30:00,1999-11-02 12:29:00,1999-11-02 12:30:00,72,,200003,200005,200103,200105,200203,200205
1999-11-03,O,1999-11-03 04:45:00,1999-11-03 12:30:00,1999-11-03 12:29:00,1999-11-03 12:30:00,71,,200003,200005,200103,200105,200203,200205
1999-11-04,O,1999-11-04 04:45:00,1999-11-04 12:30:00,1999-11-04 12:29:00,1999-11-04 12:30:00,70,,200003,200005,200103,200105,200203,200205
1999-11-05,O,1999-11-05 04:45:00,1999-11-05 12:30:00,1999-11-05 12:29:00,1999-11-05 12:30:00,69,,200003,200005,200103,200105,200203,200205
1999-11-08,O,1999-11-08 04:45:00,1999-11-08 12:30:00,1999-11-08 12:29:00,1999-11-08 12:30:00,68,,200003,200005,200103,200105,200203,200205
1999-11-09,O,1999-11-09 04:45:00,1999-11-09 12:30:00,1999-11-09 12:29:00,1999-11-09 12:30:00,67,,200003,200005,200103,200105,200203,200205
1999-11-10,O,1999-11-10 04:45:00,1999-11-10 12:30:00,1999-11-10 12:29:00,1999-11-10 12:30:00,66,,200003,200005,200103,200105,200203,200205
1999-11-11,O,1999-11-11 04:45:00,1999-11-11 12:30:00,1999-11-11 12:29:00,1999-11-11 12:30:00,65,,200003,200005,200103,200105,200203,200205
1999-11-12,O,1999-11-12 04:45:00,1999-11-12 12:30:00,1999-11-12 12:29:00,1999-11-12 12:30:00,64,,200003,200005,200103,200105,200203,200205
1999-11-15,O,1999-11-15 04:45:00,1999-11-15 12:30:00,1999-11-15 12:29:00,1999-11-15 12:30:00,63,,200003,200005,200103,200105,200203,200205
1999-11-16,O,1999-11-16 04:45:00,1999-11-16 12:30:00,1999-11-16 12:29:00,1999-11-16 12:30:00,62,,200003,200005,200103,200105,200203,200205
1999-11-17,O,1999-11-17 04:45:00,1999-11-17 12:30:00,1999-11-17 12:29:00,1999-11-17 12:30:00,61,,200003,200005,200103,200105,200203,200205
1999-11-18,O,1999-11-18 04:45:00,1999-11-18 12:30:00,1999-11-18 12:29:00,1999-11-18 12:30:00,60,,200003,200005,200103,200105,200203,200205
1999-11-19,O,1999-11-19 04:45:00,1999-11-19 12:30:00,1999-11-19 12:29:00,1999-11-19 12:30:00,59,,200003,200005,200103,200105,200203,200205
1999-11-22,O,1999-11-22 04:45:00,1999-11-22 12:30:00,1999-11-22 12:29:00,1999-11-22 12:30:00,58,,200003,200005,200103,200105,200203,200205
1999-11-23,O,1999-11-23 04:45:00,1999-11-23 12:30:00,1999-11-23 12:29:00,1999-11-23 12:30:00,57,,200003,200005,200103,200105,200203,200205
1999-11-24,O,1999-11-24 04:45:00,1999-11-24 12:30:00,1999-11-24 12:29:00,1999-11-24 12:30:00,56,,200003,200005,200103,200105,200203,200205
1999-11-25,O,1999-11-25 04:45:00,1999-11-25 12:30:00,1999-11-25 12:29:00,1999-11-25 12:30:00,55,,200003,200005,200103,200105,200203,200205
1999-11-26,O,1999-11-26 04:45:00,1999-11-26 12:30:00,1999-11-26 12:29:00,1999-11-26 12:30:00,54,,200003,200005,200103,200105,200203,200205
1999-11-29,O,1999-11-29 04:45:00,1999-11-29 12:30:00,1999-11-29 12:29:00,1999-11-29 12:30:00,53,,200003,200005,200103,200105,200203,200205
1999-11-30,O,1999-11-30 04:45:00,1999-11-30 12:30:00,1999-11-30 12:29:00,1999-11-30 12:30:00,52,,200003,200005,200103,200105,200203,200205
1999-12-01,O,1999-12-01 04:45:00,1999-12-01 12:30:00,1999-12-01 12:29:00,1999-12-01 12:30:00,51,,200003,200005,200103,200105,200203,200205
1999-12-02,O,1999-12-02 04:45:00,1999-12-02 12:30:00,1999-12-02 12:29:00,1999-12-02 12:30:00,50,,200003,200005,200103,200105,200203,200205
1999-12-03,O,1999-12-03 04:45:00,1999-12-03 12:30:00,1999-12-03 12:29:00,1999-12-03 12:30:00,49,,200003,200005,200103,200105,200203,200205
1999-12-06,O,1999-12-06 04:45:00,1999-12-06 12:30:00,1999-12-06 12:29:00,1999-12-06 12:30:00,48,,200003,200005,200103,200105,200203,200205
1999-12-07,O,1999-12-07 04:45:00,1999-12-07 12:30:00,1999-12-07 12:29:00,1999-12-07 12:30:00,47,,200003,200005,200103,200105,200203,200205
1999-12-08,O,1999-12-08 04:45:00,1999-12-08 12:30:00,1999-12-08 12:29:00,1999-12-08 12:30:00,46,,200003,200005,200103,200105,200203,200205
1999-12-09,O,1999-12-09 04:45:00,1999-12-09 12:30:00,1999-12-09 12:29:00,1999-12-09 12:30:00,45,,200003,200005,200103,200105,200203,200205
1999-12-10,O,1999-12-10 04:45:00,1999-12-10 12:30:00,1999-12-10 12:29:00,1999-12-10 12:30:00,44,,200003,200005,200103,200105,200203,200205
1999-12-13,O,1999-12-13 04:45:00,1999-12-13 12:30:00,1999-12-13 12:29:00,1999-12-13 12:30:00,43,,200003,200005,200103,200105,200203,200205
1999-12-14,O,1999-12-14 04:45:00,1999-12-14 12:30:00,1999-12-14 12:29:00,1999-12-14 12:30:00,42,,200003,200005,200103,200105,200203,200205
1999-12-15,O,1999-12-15 04:45:00,1999-12-15 12:30:00,1999-12-15 12:29:00,1999-12-15 12:30:00,41,,200003,200005,200103,200105,200203,200205
1999-12-16,O,1999-12-16 04:45:00,1999-12-16 12:30:00,1999-12-16 12:29:00,1999-12-16 12:30:00,40,,200003,200005,200103,200105,200203,200205
1999-12-17,O,1999-12-17 04:45:00,1999-12-17 12:30:00,1999-12-17 12:29:00,1999-12-17 12:30:00,39,,200003,200005,200103,200105,200203,200205
1999-12-20,O,1999-12-20 04:45:00,1999-12-20 12:30:00,1999-12-20 12:29:00,1999-12-20 12:30:00,38,,200003,200005,200103,200105,200203,200205
1999-12-21,O,1999-12-21 04:45:00,1999-12-21 12:30:00,1999-12-21 12:29:00,1999-12-21 12:30:00,37,,200003,200005,200103,200105,200203,200205
1999-12-22,O,1999-12-22 04:45:00,1999-12-22 12:30:00,1999-12-22 12:29:00,1999-12-22 12:30:00,36,,200003,200005,200103,200105,200203,200205
1999-12-23,O,1999-12-23 04:45:00,1999-12-23 12:30:00,1999-12-23 12:29:00,1999-12-23 12:30:00,35,,200003,200005,200103,200105,200203,200205
1999-12-24,O,1999-12-24 04:45:00,1999-12-24 12:30:00,1999-12-24 12:29:00,1999-12-24 12:30:00,34,,200003,200005,200103,200105,200203,200205
1999-12-27,O,1999-12-27 04:45:00,1999-12-27 12:30:00,1999-12-27 12:29:00,1999-12-27 12:30:00,33,,200003,200005,200103,200105,200203,200205
1999-12-28,O,1999-12-28 04:45:00,1999-12-28 12:30:00,1999-12-28 12:29:00,1999-12-28 12:30:00,32,,200003,200005,200103,200105,200203,200205
1999-12-29,O,1999-12-29 04:45:00,1999-12-29 12:30:00,1999-12-29 12:29:00,1999-12-29 12:30:00,31,,200003,200005,200103,200105,200203,200205
1999-12-30,O,1999-12-30 04:45:00,1999-12-30 12:30:00,1999-12-30 12:29:00,1999-12-30 12:30:00,30,,200003,200005,200103,200105,200203,200205
1999-12-31,X,,,,,,,,,,,,
2000-01-03,O,2000-01-03 04:45:00,2000-01-03 12:30:00,2000-01-03 12:29:00,2000-01-03 12:30:00,29,,200003,200005,200103,200105,200203,200205
2000-01-04,O,2000-01-04 04:45:00,2000-01-04 12:30:00,2000-01-04 12:29:00,2000-01-04 12:30:00,28,,200003,200005,200103,200105,200203,200205
2000-01-05,O,2000-01-05 04:45:00,2000-01-05 12:30:00,2000-01-05 12:29:00,2000-01-05 12:30:00,27,,200003,200005,200103,200105,200203,200205
2000-01-06,O,2000-01-06 04:45:00,2000-01-06 12:30:00,2000-01-06 12:29:00,2000-01-06 12:30:00,26,,200003,200005,200103,200105,200203,200205
2000-01-07,O,2000-01-07 04:45:00,2000-01-07 12:30:00,2000-01-07 12:29:00,2000-01-07 12:30:00,25,,200003,200005,200103,200105,200203,200205
2000-01-10,O,2000-01-10 04:45:00,2000-01-10 12:30:00,2000-01-10 12:29:00,2000-01-10 12:30:00,24,,200003,200005,200103,200105,200203,200205
2000-01-11,O,2000-01-11 04:45:00,2000-01-11 12:30:00,2000-01-11 12:29:00,2000-01-11 12:30:00,23,,200003,200005,200103,200105,200203,200205
2000-01-12,O,2000-01-12 04:45:00,2000-01-12 12:30:00,2000-01-12 12:29:00,2000-01-12 12:30:00,22,,200003,200005,200103,200105,200203,200205
2000-01-13,O,2000-01-13 04:45:00,2000-01-13 12:30:00,2000-01-13 12:29:00,2000-01-13 12:30:00,21,,200003,200005,200103,200105,200203,200205
2000-01-14,O,2000-01-14 04:45:00,2000-01-14 12:30:00,2000-01-14 12:29:00,2000-01-14 12:30:00,20,,200003,200005,200103,200105,200203,200205
2000-01-17,O,2000-01-17 04:45:00,2000-01-17 12:30:00,2000-01-17 12:29:00,2000-01-17 12:30:00,19,,200003,200005,200103,200105,200203,200205
2000-01-18,O,2000-01-18 04:45:00,2000-01-18 12:30:00,2000-01-18 12:29:00,2000-01-18 12:30:00,18,,200003,200005,200103,200105,200203,200205
2000-01-19,O,2000-01-19 04:45:00,2000-01-19 12:30:00,2000-01-19 12:29:00,2000-01-19 12:30:00,17,,200003,200005,200103,200105,200203,200205
2000-01-20,O,2000-01-20 04:45:00,2000-01-20 12:30:00,2000-01-20 12:29:00,2000-01-20 12:30:00,16,,200003,200005,200103,200105,200203,200205
2000-01-21,O,2000-01-21 04:45:00,2000-01-21 12:30:00,2000-01-21 12:29:00,2000-01-21 12:30:00,15,,200003,200005,200103,200105,200203,200205
2000-01-24,O,2000-01-24 04:45:00,2000-01-24 12:30:00,2000-01-24 12:29:00,2000-01-24 12:30:00,14,,200003,200005,200103,200105,200203,200205
2000-01-25,O,2000-01-25 04:45:00,2000-01-25 12:30:00,2000-01-25 12:29:00,2000-01-25 12:30:00,13,,200003,200005,200103,200105,200203,200205
2000-01-26,O,2000-01-26 04:45:00,2000-01-26 12:30:00,2000-01-26 12:29:00,2000-01-26 12:30:00,12,,200003,200005,200103,200105,200203,200205
2000-01-27,O,2000-01-27 04:45:00,2000-01-27 12:30:00,2000-01-27 12:29:00,2000-01-27 12:30:00,11,,200003,200005,200103,200105,200203,200205
2000-01-28,O,2000-01-28 04:45:00,2000-01-28 12:30:00,2000-01-28 12:29:00,2000-01-28 12:30:00,10,,200003,200005,200103,200105,200203,200205
2000-01-31,O,2000-01-31 04:45:00,2000-01-31 12:30:00,2000-01-31 12:29:00,2000-01-31 12:30:00,9,,200003,200005,200103,200105,200203,200205
2000-02-01,O,2000-02-01 04:45:00,2000-02-01 12:30:00,2000-02-01 12:29:00,2000-02-01 12:30:00,8,,200003,200005,200103,200105,200203,200205
2000-02-02,O,2000-02-02 04:45:00,2000-02-02 12:30:00,2000-02-02 12:29:00,2000-02-02 12:30:00,7,,200003,200005,200103,200105,200203,200205
2000-02-03,O,2000-02-03 04:45:00,2000-02-03 12:30:00,2000-02-03 12:29:00,2000-02-03 12:30:00,6,,200003,200005,200103,200105,200203,200205
2000-02-04,O,2000-02-04 04:45:00,2000-02-04 12:30:00,2000-02-04 12:29:00,2000-02-04 12:30:00,5,,200003,200005,200103,200105,200203,200205
2000-02-07,O,2000-02-07 04:45:00,2000-02-07 12:30:00,2000-02-07 12:29:00,2000-02-07 12:30:00,4,,200003,200005,200103,200105,200203,200205
2000-02-08,O,2000-02-08 04:45:00,2000-02-08 12:30:00,2000-02-08 12:29:00,2000-02-08 12:30:00,3,,200003,200005,200103,200105,200203,200205
2000-02-09,O,2000-02-09 04:45:00,2000-02-09 12:30:00,2000-02-09 12:29:00,2000-02-09 12:30:00,2,,200003,200005,200103,200105,200203,200205
2000-02-10,O,2000-02-10 04:45:00,2000-02-10 12:30:00,2000-02-10 12:29:00,2000-02-10 12:30:00,1,,200003,200005,200103,200105,200203,200205
2000-02-11,O,2000-02-11 04:45:00,2000-02-11 12:30:00,2000-02-11 12:29:00,2000-02-11 12:30:00,0,,200003,200005,200103,200105,200203,200205
2000-02-14,O,2000-02-14 04:45:00,2000-02-14 12:30:00,2000-02-14 12:29:00,2000-02-14 12:30:00,39,200003,200005,200103,200105,200203,200205,200303
2000-02-15,O,2000-02-15 04:45:00,2000-02-15 12:30:00,2000-02-15 12:29:00,2000-02-15 12:30:00,38,200003,200005,200103,200105,200203,200205,200303
2000-02-16,O,2000-02-16 04:45:00,2000-02-16 12:30:00,2000-02-16 12:29:00,2000-02-16 12:30:00,37,200003,200005,200103,200105,200203,200205,200303
2000-02-17,O,2000-02-17 04:45:00,2000-02-17 12:30:00,2000-02-17 12:29:00,2000-02-17 12:30:00,36,200003,200005,200103,200105,200203,200205,200303
2000-02-18,O,2000-02-18 04:45:00,2000-02-18 12:30:00,2000-02-18 12:29:00,2000-02-18 12:30:00,35,200003,200005,200103,200105,200203,200205,200303
2000-02-21,O,2000-02-21 04:45:00,2000-02-21 12:30:00,2000-02-21 12:29:00,2000-02-21 12:30:00,34,200003,200005,200103,200105,200203,200205,200303
2000-02-22,O,2000-02-22 04:45:00,2000-02-22 12:30:00,2000-02-22 12:29:00,2000-02-22 12:30:00,33,200003,200005,200103,200105,200203,200205,200303
2000-02-23,O,2000-02-23 04:45:00,2000-02-23 12:30:00,2000-02-23 12:29:00,2000-02-23 12:30:00,32,200003,200005,200103,200105,200203,200205,200303
2000-02-24,O,2000-02-24 04:45:00,2000-02-24 12:30:00,2000-02-24 12:29:00,2000-02-24 12:30:00,31,200003,200005,200103,200105,200203,200205,200303
2000-02-25,O,2000-02-25 04:45:00,2000-02-25 12:30:00,2000-02-25 12:29:00,2000-02-25 12:30:00,30,200003,200005,200103,200105,200203,200205,200303
2000-02-28,O,2000-02-28 04:45:00,2000-02-28 12:30:00,2000-02-28 12:29:00,2000-02-28 12:30:00,29,200003,200005,200103,200105,200203,200205,200303
2000-02-29,O,2000-02-29 04:45:00,2000-02-29 12:30:00,2000-02-29 12:29:00,2000-02-29 12:30:00,28,200003,200005,200103,200105,200203,200205,200303
2000-03-01,O,2000-03-01 04:45:00,2000-03-01 12:30:00,2000-03-01 12:29:00,2000-03-01 12:30:00,27,200003,200005,200103,200105,200203,200205,200303
2000-03-02,O,2000-03-02 04:45:00,2000-03-02 12:30:00,2000-03-02 12:29:00,2000-03-02 12:30:00,26,200003,200005,200103,200105,200203,200205,200303
2000-03-03,O,2000-03-03 04:45:00,2000-03-03 12:30:00,2000-03-03 12:29:00,2000-03-03 12:30:00,25,200003,200005,200103,200105,200203,200205,200303
2000-03-06,O,2000-03-06 04:45:00,2000-03-06 12:30:00,2000-03-06 12:29:00,2000-03-06 12:30:00,24,200003,200005,200103,200105,200203,200205,200303
2000-03-07,O,2000-03-07 04:45:00,2000-03-07 12:30:00,2000-03-07 12:29:00,2000-03-07 12:30:00,23,200003,200005,200103,200105,200203,200205,200303
2000-03-08,O,2000-03-08 04:45:00,2000-03-08 12:30:00,2000-03-08 12:29:00,2000-03-08 12:30:00,22,200003,200005,200103,200105,200203,200205,200303
2000-03-09,O,2000-03-09 04:45:00,2000-03-09 12:30:00,2000-03-09 12:29:00,2000-03-09 12:30:00,21,200003,200005,200103,200105,200203,200205,200303
2000-03-10,O,2000-03-10 04:45:00,2000-03-10 12:30:00,2000-03-10 12:29:00,2000-03-10 12:30:00,20,200003,200005,200103,200105,200203,200205,200303
2000-03-13,O,2000-03-13 04:45:00,2000-03-13 12:30:00,2000-03-13 12:29:00,2000-03-13 12:30:00,19,,200005,200103,200105,200203,200205,200303
2000-03-14,O,2000-03-14 04:45:00,2000-03-14 12:30:00,2000-03-14 12:29:00,2000-03-14 12:30:00,18,,200005,200103,200105,200203,200205,200303
2000-03-15,O,2000-03-15 04:45:00,2000-03-15 12:30:00,2000-03-15 12:29:00,2000-03-15 12:30:00,17,,200005,200103,200105,200203,200205,200303
2000-03-16,O,2000-03-16 04:45:00,2000-03-16 12:30:00,2000-03-16 12:29:00,2000-03-16 12:30:00,16,,200005,200103,200105,200203,200205,200303
2000-03-17,O,2000-03-17 04:45:00,2000-03-17 12:30:00,2000-03-17 12:29:00,2000-03-17 12:30:00,15,,200005,200103,200105,200203,200205,200303
2000-03-20,O,2000-03-20 04:45:00,2000-03-20 12:30:00,2000-03-20 12:29:00,2000-03-20 12:30:00,14,,200005,200103,200105,200203,200205,200303
2000-03-21,O,2000-03-21 04:45:00,2000-03-21 12:30:00,2000-03-21 12:29:00,2000-03-21 12:30:00,13,,200005,200103,200105,200203,200205,200303
2000-03-22,O,2000-03-22 04:45:00,2000-03-22 12:30:00,2000-03-22 12:29:00,2000-03-22 12:30:00,12,,200005,200103,200105,200203,200205,200303
2000-03-23,O,2000-03-23 04:45:00,2000-03-23 12:30:00,2000-03-23 12:29:00,2000-03-23 12:30:00,11,,200005,200103,200105,200203,200205,200303
