date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Gasoil_N0,Gasoil_N1,Gasoil_N2,Gasoil_N3,Gasoil_N4,Gasoil_N5,Gasoil_N6
1990-05-10,O,1990-05-09 19:00:00,1990-05-10 17:00:00,1990-05-10 11:28:00,1990-05-10 11:30:00,10,,199006,199007,199008,199009,199010,199011
1990-05-11,O,1990-05-10 19:00:00,1990-05-11 17:00:00,1990-05-11 11:28:00,1990-05-11 11:30:00,9,,199006,199007,199008,199009,199010,199011
1990-05-14,O,1990-05-13 18:00:00,1990-05-14 17:00:00,1990-05-14 11:28:00,1990-05-14 11:30:00,8,,199006,199007,199008,199009,199010,199011
1990-05-15,O,1990-05-14 19:00:00,1990-05-15 17:00:00,1990-05-15 11:28:00,1990-05-15 11:30:00,7,,199006,199007,199008,199009,199010,199011
1990-05-16,O,1990-05-15 19:00:00,1990-05-16 17:00:00,1990-05-16 11:28:00,1990-05-16 11:30:00,6,,199006,199007,199008,199009,199010,199011
1990-05-17,O,1990-05-16 19:00:00,1990-05-17 17:00:00,1990-05-17 11:28:00,1990-05-17 11:30:00,5,,199006,199007,199008,199009,199010,199011
1990-05-18,O,1990-05-17 19:00:00,1990-05-18 17:00:00,1990-05-18 11:28:00,1990-05-18 11:30:00,4,,199006,199007,199008,199009,199010,199011
1990-05-21,O,1990-05-20 18:00:00,1990-05-21 17:00:00,1990-05-21 11:28:00,1990-05-21 11:30:00,3,,199006,199007,199008,199009,199010,199011
1990-05-22,O,1990-05-21 19:00:00,1990-05-22 17:00:00,1990-05-22 11:28:00,1990-05-22 11:30:00,2,,199006,199007,199008,199009,199010,199011
1990-05-23,O,1990-05-22 19:00:00,1990-05-23 17:00:00,1990-05-23 11:28:00,1990-05-23 11:30:00,1,,199006,199007,199008,199009,199010,199011
1990-05-24,O,1990-05-23 19:00:00,1990-05-24 17:00:00,1990-05-24 11:28:00,1990-05-24 11:30:00,0,,199006,199007,199008,199009,199010,199011
1990-05-25,O,1990-05-24 19:00:00,1990-05-25 17:00:00,1990-05-25 11:28:00,1990-05-25 11:30:00,23,199006,199007,199008,199009,199010,199011,199012
1990-05-28,X,,,,,,,,,,,,
1990-05-29,O,1990-05-28 19:00:00,1990-05-29 17:00:00,1990-05-29 11:28:00,1990-05-29 11:30:00,22,199006,199007,199008,199009,199010,199011,199012
1990-05-30,O,1990-05-29 19:00:00,1990-05-30 17:00:00,1990-05-30 11:28:00,1990-05-30 11:30:00,21,199006,199007,199008,199009,199010,199011,199012
1990-05-31,O,1990-05-30 19:00:00,1990-05-31 17:00:00,1990-05-31 11:28:00,1990-05-31 11:30:00,20,199006,199007,199008,199009,199010,199011,199012
1990-06-01,O,1990-05-31 19:00:00,1990-06-01 17:00:00,1990-06-01 11:28:00,1990-06-01 11:30:00,19,199006,199007,199008,199009,199010,199011,199012
1990-06-04,O,1990-06-03 18:00:00,1990-06-04 17:00:00,1990-06-04 11:28:00,1990-06-04 11:30:00,18,199006,199007,199008,199009,199010,199011,199012
1990-06-05,O,1990-06-04 19:00:00,1990-06-05 17:00:00,1990-06-05 11:28:00,1990-06-05 11:30:00,17,199006,199007,199008,199009,199010,199011,199012
1990-06-06,O,1990-06-05 19:00:00,1990-06-06 17:00:00,1990-06-06 11:28:00,1990-06-06 11:30:00,16,199006,199007,199008,199009,199010,199011,199012
1990-06-07,O,1990-06-06 19:00:00,1990-06-07 17:00:00,1990-06-07 11:28:00,1990-06-07 11:30:00,15,199006,199007,199008,199009,199010,199011,199012
1990-06-08,O,1990-06-07 19:00:00,1990-06-08 17:00:00,1990-06-08 11:28:00,1990-06-08 11:30:00,14,199006,199007,199008,199009,199010,199011,199012
1990-06-11,O,1990-06-10 18:00:00,1990-06-11 17:00:00,1990-06-11 11:28:00,1990-06-11 11:30:00,13,,199007,199008,199009,199010,199011,199012
1990-06-12,O,1990-06-11 19:00:00,1990-06-12 17:00:00,1990-06-12 11:28:00,1990-06-12 11:30:00,12,,199007,199008,199009,199010,199011,199012
1990-06-13,O,1990-06-12 19:00:00,1990-06-13 17:00:00,1990-06-13 11:28:00,1990-06-13 11:30:00,11,,199007,199008,199009,199010,199011,199012
1990-06-14,O,1990-06-13 19:00:00,1990-06-14 17:00:00,1990-06-14 11:28:00,1990-06-14 11:30:00,10,,199007,199008,199009,199010,199011,199012
1990-06-15,O,1990-06-14 19:00:00,1990-06-15 17:00:00,1990-06-15 11:28:00,1990-06-15 11:30:00,9,,199007,199008,199009,199010,199011,199012
1990-06-18,O,1990-06-17 18:00:00,1990-06-18 17:00:00,1990-06-18 11:28:00,1990-06-18 11:30:00,8,,199007,199008,199009,199010,199011,199012
1990-06-19,O,1990-06-18 19:00:00,1990-06-19 17:00:00,1990-06-19 11:28:00,1990-06-19 11:30:00,7,,199007,199008,199009,199010,199011,199012
1990-06-20,O,1990-06-19 19:00:00,1990-06-20 17:00:00,1990-06-20 11:28:00,1990-06-20 11:30:00,6,,199007,199008,199009,199010,199011,199012
1990-06-21,O,1990-06-20 19:00:00,1990-06-21 17:00:00,1990-06-21 11:28:00,1990-06-21 11:30:00,5,,199007,199008,199009,199010,199011,199012
1990-06-22,O,1990-06-21 19:00:00,1990-06-22 17:00:00,1990-06-22 11:28:00,1990-06-22 11:30:00,4,,199007,199008,199009,199010,199011,199012
1990-06-25,O,1990-06-24 18:00:00,1990-06-25 17:00:00,1990-06-25 11:28:00,1990-06-25 11:30:00,3,,199007,199008,199009,199010,199011,199012
1990-06-26,O,1990-06-25 19:00:00,1990-06-26 17:00:00,1990-06-26 11:28:00,1990-06-26 11:30:00,2,,199007,199008,199009,199010,199011,199012
1990-06-27,O,1990-06-26 19:00:00,1990-06-27 17:00:00,1990-06-27 11:28:00,1990-06-27 11:30:00,1,,199007,199008,199009,199010,199011,199012
1990-06-28,O,1990-06-27 19:00:00,1990-06-28 17:00:00,1990-06-28 11:28:00,1990-06-28 11:30:00,0,,199007,199008,199009,199010,199011,199012
1990-06-29,O,1990-06-28 19:00:00,1990-06-29 17:00:00,1990-06-29 11:28:00,1990-06-29 11:30:00,20,199007,199008,199009,199010,199011,199012,199101
1990-07-02,O,1990-07-01 18:00:00,1990-07-02 17:00:00,1990-07-02 11:28:00,1990-07-02 11:30:00,19,199007,199008,199009,199010,199011,199012,199101
1990-07-03,O,1990-07-02 19:00:00,1990-07-03 17:00:00,1990-07-03 11:28:00,1990-07-03 11:30:00,18,199007,199008,199009,199010,199011,199012,199101
1990-07-04,O,1990-07-03 19:00:00,1990-07-04 17:00:00,1990-07-04 11:28:00,1990-07-04 11:30:00,17,199007,199008,199009,199010,199011,199012,199101
1990-07-05,O,1990-07-04 19:00:00,1990-07-05 17:00:00,1990-07-05 11:28:00,1990-07-05 11:30:00,16,199007,199008,199009,199010,199011,199012,199101
1990-07-06,O,1990-07-05 19:00:00,1990-07-06 17:00:00,1990-07-06 11:28:00,1990-07-06 11:30:00,15,199007,199008,199009,199010,199011,199012,199101
1990-07-09,O,1990-07-08 18:00:00,1990-07-09 17:00:00,1990-07-09 11:28:00,1990-07-09 11:30:00,14,199007,199008,199009,199010,199011,199012,199101
1990-07-10,O,1990-07-09 19:00:00,1990-07-10 17:00:00,1990-07-10 11:28:00,1990-07-10 11:30:00,13,199007,199008,199009,199010,199011,199012,199101
1990-07-11,O,1990-07-10 19:00:00,1990-07-11 17:00:00,1990-07-11 11:28:00,1990-07-11 11:30:00,12,199007,199008,199009,199010,199011,199012,199101
1990-07-12,O,1990-07-11 19:00:00,1990-07-12 17:00:00,1990-07-12 11:28:00,1990-07-12 11:30:00,11,199007,199008,199009,199010,199011,199012,199101
1990-07-13,O,1990-07-12 19:00:00,1990-07-13 17:00:00,1990-07-13 11:28:00,1990-07-13 11:30:00,10,,199008,199009,199010,199011,199012,199101
1990-07-16,O,1990-07-15 18:00:00,1990-07-16 17:00:00,1990-07-16 11:28:00,1990-07-16 11:30:00,9,,199008,199009,199010,199011,199012,199101
1990-07-17,O,1990-07-16 19:00:00,1990-07-17 17:00:00,1990-07-17 11:28:00,1990-07-17 11:30:00,8,,199008,199009,199010,199011,199012,199101
1990-07-18,O,1990-07-17 19:00:00,1990-07-18 17:00:00,1990-07-18 11:28:00,1990-07-18 11:30:00,7,,199008,199009,199010,199011,199012,199101
1990-07-19,O,1990-07-18 19:00:00,1990-07-19 17:00:00,1990-07-19 11:28:00,1990-07-19 11:30:00,6,,199008,199009,199010,199011,199012,199101
1990-07-20,O,1990-07-19 19:00:00,1990-07-20 17:00:00,1990-07-20 11:28:00,1990-07-20 11:30:00,5,,199008,199009,199010,199011,199012,199101
1990-07-23,O,1990-07-22 18:00:00,1990-07-23 17:00:00,1990-07-23 11:28:00,1990-07-23 11:30:00,4,,199008,199009,199010,199011,199012,199101
1990-07-24,O,1990-07-23 19:00:00,1990-07-24 17:00:00,1990-07-24 11:28:00,1990-07-24 11:30:00,3,,199008,199009,199010,199011,199012,199101
1990-07-25,O,1990-07-24 19:00:00,1990-07-25 17:00:00,1990-07-25 11:28:00,1990-07-25 11:30:00,2,,199008,199009,199010,199011,199012,199101
1990-07-26,O,1990-07-25 19:00:00,1990-07-26 17:00:00,1990-07-26 11:28:00,1990-07-26 11:30:00,1,,199008,199009,199010,199011,199012,199101
1990-07-27,O,1990-07-26 19:00:00,1990-07-27 17:00:00,1990-07-27 11:28:00,1990-07-27 11:30:00,0,,199008,199009,199010,199011,199012,199101
1990-07-30,O,1990-07-29 18:00:00,1990-07-30 17:00:00,1990-07-30 11:28:00,1990-07-30 11:30:00,21,199008,199009,199010,199011,199012,199101,199102
1990-07-31,O,1990-07-30 19:00:00,1990-07-31 17:00:00,1990-07-31 11:28:00,1990-07-31 11:30:00,20,199008,199009,199010,199011,199012,199101,199102
1990-08-01,O,1990-07-31 19:00:00,1990-08-01 17:00:00,1990-08-01 11:28:00,1990-08-01 11:30:00,19,199008,199009,199010,199011,199012,199101,199102
1990-08-02,O,1990-08-01 19:00:00,1990-08-02 17:00:00,1990-08-02 11:28:00,1990-08-02 11:30:00,18,199008,199009,199010,199011,199012,199101,199102
1990-08-03,O,1990-08-02 19:00:00,1990-08-03 17:00:00,1990-08-03 11:28:00,1990-08-03 11:30:00,17,199008,199009,199010,199011,199012,199101,199102
1990-08-06,O,1990-08-05 18:00:00,1990-08-06 17:00:00,1990-08-06 11:28:00,1990-08-06 11:30:00,16,199008,199009,199010,199011,199012,199101,199102
1990-08-07,O,1990-08-06 19:00:00,1990-08-07 17:00:00,1990-08-07 11:28:00,1990-08-07 11:30:00,15,199008,199009,199010,199011,199012,199101,199102
1990-08-08,O,1990-08-07 19:00:00,1990-08-08 17:00:00,1990-08-08 11:28:00,1990-08-08 11:30:00,14,199008,199009,199010,199011,199012,199101,199102
1990-08-09,O,1990-08-08 19:00:00,1990-08-09 17:00:00,1990-08-09 11:28:00,1990-08-09 11:30:00,13,199008,199009,199010,199011,199012,199101,199102
1990-08-10,O,1990-08-09 19:00:00,1990-08-10 17:00:00,1990-08-10 11:28:00,1990-08-10 11:30:00,12,199008,199009,199010,199011,199012,199101,199102
1990-08-13,O,1990-08-12 18:00:00,1990-08-13 17:00:00,1990-08-13 11:28:00,1990-08-13 11:30:00,11,,199009,199010,199011,199012,199101,199102
1990-08-14,O,1990-08-13 19:00:00,1990-08-14 17:00:00,1990-08-14 11:28:00,1990-08-14 11:30:00,10,,199009,199010,199011,199012,199101,199102
1990-08-15,O,1990-08-14 19:00:00,1990-08-15 17:00:00,1990-08-15 11:28:00,1990-08-15 11:30:00,9,,199009,199010,199011,199012,199101,199102
1990-08-16,O,1990-08-15 19:00:00,1990-08-16 17:00:00,1990-08-16 11:28:00,1990-08-16 11:30:00,8,,199009,199010,199011,199012,199101,199102
1990-08-17,O,1990-08-16 19:00:00,1990-08-17 17:00:00,1990-08-17 11:28:00,1990-08-17 11:30:00,7,,199009,199010,199011,199012,199101,199102
1990-08-20,O,1990-08-19 18:00:00,1990-08-20 17:00:00,1990-08-20 11:28:00,1990-08-20 11:30:00,6,,199009,199010,199011,199012,199101,199102
1990-08-21,O,1990-08-20 19:00:00,1990-08-21 17:00:00,1990-08-21 11:28:00,1990-08-21 11:30:00,5,,199009,199010,199011,199012,199101,199102
1990-08-22,O,1990-08-21 19:00:00,1990-08-22 17:00:00,1990-08-22 11:28:00,1990-08-22 11:30:00,4,,199009,199010,199011,199012,199101,199102
1990-08-23,O,1990-08-22 19:00:00,1990-08-23 17:00:00,1990-08-23 11:28:00,1990-08-23 11:30:00,3,,199009,199010,199011,199012,199101,199102
1990-08-24,O,1990-08-23 19:00:00,1990-08-24 17:00:00,1990-08-24 11:28:00,1990-08-24 11:30:00,2,,199009,199010,199011,199012,199101,199102
1990-08-27,X,,,,,,,,,,,,
1990-08-28,O,1990-08-27 19:00:00,1990-08-28 17:00:00,1990-08-28 11:28:00,1990-08-28 11:30:00,1,,199009,199010,199011,199012,199101,199102
1990-08-29,O,1990-08-28 19:00:00,1990-08-29 17:00:00,1990-08-29 11:28:00,1990-08-29 11:30:00,0,,199009,199010,199011,199012,199101,199102
1990-08-30,O,1990-08-29 19:00:00,1990-08-30 17:00:00,1990-08-30 11:28:00,1990-08-30 11:30:00,20,199009,199010,199011,199012,199101,199102,199103
1990-08-31,O,1990-08-30 19:00:00,1990-08-31 17:00:00,1990-08-31 11:28:00,1990-08-31 11:30:00,19,199009,199010,199011,199012,199101,199102,199103
1990-09-03,O,1990-09-02 18:00:00,1990-09-03 17:00:00,1990-09-03 11:28:00,1990-09-03 11:30:00,18,199009,199010,199011,199012,199101,199102,199103
1990-09-04,O,1990-09-03 19:00:00,1990-09-04 17:00:00,1990-09-04 11:28:00,1990-09-04 11:30:00,17,199009,199010,199011,199012,199101,199102,199103
1990-09-05,O,1990-09-04 19:00:00,1990-09-05 17:00:00,1990-09-05 11:28:00,1990-09-05 11:30:00,16,199009,199010,199011,199012,199101,199102,199103
1990-09-06,O,1990-09-05 19:00:00,1990-09-06 17:00:00,1990-09-06 11:28:00,1990-09-06 11:30:00,15,199009,199010,199011,199012,199101,199102,199103
1990-09-07,O,1990-09-06 19:00:00,1990-09-07 17:00:00,1990-09-07 11:28:00,1990-09-07 11:30:00,14,199009,199010,199011,199012,199101,199102,199103
1990-09-10,O,1990-09-09 18:00:00,1990-09-10 17:00:00,1990-09-10 11:28:00,1990-09-10 11:30:00,13,199009,199010,199011,199012,199101,199102,199103
1990-09-11,O,1990-09-10 19:00:00,1990-09-11 17:00:00,1990-09-11 11:28:00,1990-09-11 11:30:00,12,199009,199010,199011,199012,199101,199102,199103
1990-09-12,O,1990-09-11 19:00:00,1990-09-12 17:00:00,1990-09-12 11:28:00,1990-09-12 11:30:00,11,199009,199010,199011,199012,199101,199102,199103
1990-09-13,O,1990-09-12 19:00:00,1990-09-13 17:00:00,1990-09-13 11:28:00,1990-09-13 11:30:00,10,,199010,199011,199012,199101,199102,199103
1990-09-14,O,1990-09-13 19:00:00,1990-09-14 17:00:00,1990-09-14 11:28:00,1990-09-14 11:30:00,9,,199010,199011,199012,199101,199102,199103
1990-09-17,O,1990-09-16 18:00:00,1990-09-17 17:00:00,1990-09-17 11:28:00,1990-09-17 11:30:00,8,,199010,199011,199012,199101,199102,199103
1990-09-18,O,1990-09-17 19:00:00,1990-09-18 17:00:00,1990-09-18 11:28:00,1990-09-18 11:30:00,7,,199010,199011,199012,199101,199102,199103
1990-09-19,O,1990-09-18 19:00:00,1990-09-19 17:00:00,1990-09-19 11:28:00,1990-09-19 11:30:00,6,,199010,199011,199012,199101,199102,199103
1990-09-20,O,1990-09-19 19:00:00,1990-09-20 17:00:00,1990-09-20 11:28:00,1990-09-20 11:30:00,5,,199010,199011,199012,199101,199102,199103
1990-09-21,O,1990-09-20 19:00:00,1990-09-21 17:00:00,1990-09-21 11:28:00,1990-09-21 11:30:00,4,,199010,199011,199012,199101,199102,199103
1990-09-24,O,1990-09-23 18:00:00,1990-09-24 17:00:00,1990-09-24 11:28:00,1990-09-24 11:30:00,3,,199010,199011,199012,199101,199102,199103
1990-09-25,O,1990-09-24 19:00:00,1990-09-25 17:00:00,1990-09-25 11:28:00,1990-09-25 11:30:00,2,,199010,199011,199012,199101,199102,199103
1990-09-26,O,1990-09-25 19:00:00,1990-09-26 17:00:00,1990-09-26 11:28:00,1990-09-26 11:30:00,1,,199010,199011,199012,199101,199102,199103
1990-09-27,O,1990-09-26 19:00:00,1990-09-27 17:00:00,1990-09-27 11:28:00,1990-09-27 11:30:00,0,,199010,199011,199012,199101,199102,199103
1990-09-28,O,1990-09-27 19:00:00,1990-09-28 17:00:00,1990-09-28 11:28:00,1990-09-28 11:30:00,21,199010,199011,199012,199101,199102,199103,199104
1990-10-01,O,1990-09-30 18:00:00,1990-10-01 17:00:00,1990-10-01 11:28:00,1990-10-01 11:30:00,20,199010,199011,199012,199101,199102,199103,199104
1990-10-02,O,1990-10-01 19:00:00,1990-10-02 17:00:00,1990-10-02 11:28:00,1990-10-02 11:30:00,19,199010,199011,199012,199101,199102,199103,199104
1990-10-03,O,1990-10-02 19:00:00,1990-10-03 17:00:00,1990-10-03 11:28:00,1990-10-03 11:30:00,18,199010,199011,199012,199101,199102,199103,199104
1990-10-04,O,1990-10-03 19:00:00,1990-10-04 17:00:00,1990-10-04 11:28:00,1990-10-04 11:30:00,17,199010,199011,199012,199101,199102,199103,199104
1990-10-05,O,1990-10-04 19:00:00,1990-10-05 17:00:00,1990-10-05 11:28:00,1990-10-05 11:30:00,16,199010,199011,199012,199101,199102,199103,199104
1990-10-08,O,1990-10-07 18:00:00,1990-10-08 17:00:00,1990-10-08 11:28:00,1990-10-08 11:30:00,15,199010,199011,199012,199101,199102,199103,199104
1990-10-09,O,1990-10-08 19:00:00,1990-10-09 17:00:00,1990-10-09 11:28:00,1990-10-09 11:30:00,14,199010,199011,199012,199101,199102,199103,199104
1990-10-10,O,1990-10-09 19:00:00,1990-10-10 17:00:00,1990-10-10 11:28:00,1990-10-10 11:30:00,13,199010,199011,199012,199101,199102,199103,199104
1990-10-11,O,1990-10-10 19:00:00,1990-10-11 17:00:00,1990-10-11 11:28:00,1990-10-11 11:30:00,12,199010,199011,199012,199101,199102,199103,199104
1990-10-12,O,1990-10-11 19:00:00,1990-10-12 17:00:00,1990-10-12 11:28:00,1990-10-12 11:30:00,11,,199011,199012,199101,199102,199103,199104
1990-10-15,O,1990-10-14 18:00:00,1990-10-15 17:00:00,1990-10-15 11:28:00,1990-10-15 11:30:00,10,,199011,199012,199101,199102,199103,199104
1990-10-16,O,1990-10-15 19:00:00,1990-10-16 17:00:00,1990-10-16 11:28:00,1990-10-16 11:30:00,9,,199011,199012,199101,199102,199103,199104
1990-10-17,O,1990-10-16 19:00:00,1990-10-17 17:00:00,1990-10-17 11:28:00,1990-10-17 11:30:00,8,,199011,199012,199101,199102,199103,199104
1990-10-18,O,1990-10-17 19:00:00,1990-10-18 17:00:00,1990-10-18 11:28:00,1990-10-18 11:30:00,7,,199011,199012,199101,199102,199103,199104
1990-10-19,O,1990-10-18 19:00:00,1990-10-19 17:00:00,1990-10-19 11:28:00,1990-10-19 11:30:00,6,,199011,199012,199101,199102,199103,199104
1990-10-22,O,1990-10-21 18:00:00,1990-10-22 17:00:00,1990-10-22 11:28:00,1990-10-22 11:30:00,5,,199011,199012,199101,199102,199103,199104
1990-10-23,O,1990-10-22 19:00:00,1990-10-23 17:00:00,1990-10-23 11:28:00,1990-10-23 11:30:00,4,,199011,199012,199101,199102,199103,199104
1990-10-24,O,1990-10-23 19:00:00,1990-10-24 17:00:00,1990-10-24 11:28:00,1990-10-24 11:30:00,3,,199011,199012,199101,199102,199103,199104
1990-10-25,O,1990-10-24 19:00:00,1990-10-25 17:00:00,1990-10-25 11:28:00,1990-10-25 11:30:00,2,,199011,199012,199101,199102,199103,199104
1990-10-26,O,1990-10-25 19:00:00,1990-10-26 17:00:00,1990-10-26 11:28:00,1990-10-26 11:30:00,1,,199011,199012,199101,199102,199103,199104
1990-10-29,O,1990-10-28 18:00:00,1990-10-29 17:00:00,1990-10-29 11:28:00,1990-10-29 11:30:00,0,,199011,199012,199101,199102,199103,199104
1990-10-30,O,1990-10-29 19:00:00,1990-10-30 17:00:00,1990-10-30 11:28:00,1990-10-30 11:30:00,21,199011,199012,199101,199102,199103,199104,199105
1990-10-31,O,1990-10-30 19:00:00,1990-10-31 17:00:00,1990-10-31 11:28:00,1990-10-31 11:30:00,20,199011,199012,199101,199102,199103,199104,199105
1990-11-01,O,1990-10-31 19:00:00,1990-11-01 17:00:00,1990-11-01 11:28:00,1990-11-01 11:30:00,19,199011,199012,199101,199102,199103,199104,199105
1990-11-02,O,1990-11-01 19:00:00,1990-11-02 17:00:00,1990-11-02 11:28:00,1990-11-02 11:30:00,18,199011,199012,199101,199102,199103,199104,199105
1990-11-05,O,1990-11-04 18:00:00,1990-11-05 17:00:00,1990-11-05 11:28:00,1990-11-05 11:30:00,17,199011,199012,199101,199102,199103,199104,199105
1990-11-06,O,1990-11-05 19:00:00,1990-11-06 17:00:00,1990-11-06 11:28:00,1990-11-06 11:30:00,16,199011,199012,199101,199102,199103,199104,199105
1990-11-07,O,1990-11-06 19:00:00,1990-11-07 17:00:00,1990-11-07 11:28:00,1990-11-07 11:30:00,15,199011,199012,199101,199102,199103,199104,199105
1990-11-08,O,1990-11-07 19:00:00,1990-11-08 17:00:00,1990-11-08 11:28:00,1990-11-08 11:30:00,14,199011,199012,199101,199102,199103,199104,199105
1990-11-09,O,1990-11-08 19:00:00,1990-11-09 17:00:00,1990-11-09 11:28:00,1990-11-09 11:30:00,13,199011,199012,199101,199102,199103,199104,199105
1990-11-12,O,1990-11-11 18:00:00,1990-11-12 17:00:00,1990-11-12 11:28:00,1990-11-12 11:30:00,12,199011,199012,199101,199102,199103,199104,199105
1990-11-13,O,1990-11-12 19:00:00,1990-11-13 17:00:00,1990-11-13 11:28:00,1990-11-13 11:30:00,11,,199012,199101,199102,199103,199104,199105
1990-11-14,O,1990-11-13 19:00:00,1990-11-14 17:00:00,1990-11-14 11:28:00,1990-11-14 11:30:00,10,,199012,199101,199102,199103,199104,199105
1990-11-15,O,1990-11-14 19:00:00,1990-11-15 17:00:00,1990-11-15 11:28:00,1990-11-15 11:30:00,9,,199012,199101,199102,199103,199104,199105
1990-11-16,O,1990-11-15 19:00:00,1990-11-16 17:00:00,1990-11-16 11:28:00,1990-11-16 11:30:00,8,,199012,199101,199102,199103,199104,199105
1990-11-19,O,1990-11-18 18:00:00,1990-11-19 17:00:00,1990-11-19 11:28:00,1990-11-19 11:30:00,7,,199012,199101,199102,199103,199104,199105
1990-11-20,O,1990-11-19 19:00:00,1990-11-20 17:00:00,1990-11-20 11:28:00,1990-11-20 11:30:00,6,,199012,199101,199102,199103,199104,199105
1990-11-21,O,1990-11-20 19:00:00,1990-11-21 17:00:00,1990-11-21 11:28:00,1990-11-21 11:30:00,5,,199012,199101,199102,199103,199104,199105
1990-11-22,O,1990-11-21 19:00:00,1990-11-22 17:00:00,1990-11-22 11:28:00,1990-11-22 11:30:00,4,,199012,199101,199102,199103,199104,199105
1990-11-23,O,1990-11-22 19:00:00,1990-11-23 17:00:00,1990-11-23 11:28:00,1990-11-23 11:30:00,3,,199012,199101,199102,199103,199104,199105
1990-11-26,O,1990-11-25 18:00:00,1990-11-26 17:00:00,1990-11-26 11:28:00,1990-11-26 11:30:00,2,,199012,199101,199102,199103,199104,199105
1990-11-27,O,1990-11-26 19:00:00,1990-11-27 17:00:00,1990-11-27 11:28:00,1990-11-27 11:30:00,1,,199012,199101,199102,199103,199104,199105
1990-11-28,O,1990-11-27 19:00:00,1990-11-28 17:00:00,1990-11-28 11:28:00,1990-11-28 11:30:00,0,,199012,199101,199102,199103,199104,199105
1990-11-29,O,1990-11-28 19:00:00,1990-11-29 17:00:00,1990-11-29 11:28:00,1990-11-29 11:30:00,17,199012,199101,199102,199103,199104,199105,199106
1990-11-30,O,1990-11-29 19:00:00,1990-11-30 17:00:00,1990-11-30 11:28:00,1990-11-30 11:30:00,16,199012,199101,199102,199103,199104,199105,199106
1990-12-03,O,1990-12-02 18:00:00,1990-12-03 17:00:00,1990-12-03 11:28:00,1990-12-03 11:30:00,15,199012,199101,199102,199103,199104,199105,199106
1990-12-04,O,1990-12-03 19:00:00,1990-12-04 17:00:00,1990-12-04 11:28:00,1990-12-04 11:30:00,14,199012,199101,199102,199103,199104,199105,199106
1990-12-05,O,1990-12-04 19:00:00,1990-12-05 17:00:00,1990-12-05 11:28:00,1990-12-05 11:30:00,13,199012,199101,199102,199103,199104,199105,199106
1990-12-06,O,1990-12-05 19:00:00,1990-12-06 17:00:00,1990-12-06 11:28:00,1990-12-06 11:30:00,12,199012,199101,199102,199103,199104,199105,199106
1990-12-07,O,1990-12-06 19:00:00,1990-12-07 17:00:00,1990-12-07 11:28:00,1990-12-07 11:30:00,11,199012,199101,199102,199103,199104,199105,199106
1990-12-10,O,1990-12-09 18:00:00,1990-12-10 17:00:00,1990-12-10 11:28:00,1990-12-10 11:30:00,10,199012,199101,199102,199103,199104,199105,199106
1990-12-11,O,1990-12-10 19:00:00,1990-12-11 17:00:00,1990-12-11 11:28:00,1990-12-11 11:30:00,9,199012,199101,199102,199103,199104,199105,199106
1990-12-12,O,1990-12-11 19:00:00,1990-12-12 17:00:00,1990-12-12 11:28:00,1990-12-12 11:30:00,8,199012,199101,199102,199103,199104,199105,199106
1990-12-13,O,1990-12-12 19:00:00,1990-12-13 17:00:00,1990-12-13 11:28:00,1990-12-13 11:30:00,7,,199101,199102,199103,199104,199105,199106
1990-12-14,O,1990-12-13 19:00:00,1990-12-14 17:00:00,1990-12-14 11:28:00,1990-12-14 11:30:00,6,,199101,199102,199103,199104,199105,199106
1990-12-17,O,1990-12-16 18:00:00,1990-12-17 17:00:00,1990-12-17 11:28:00,1990-12-17 11:30:00,5,,199101,199102,199103,199104,199105,199106
1990-12-18,O,1990-12-17 19:00:00,1990-12-18 17:00:00,1990-12-18 11:28:00,1990-12-18 11:30:00,4,,199101,199102,199103,199104,199105,199106
1990-12-19,O,1990-12-18 19:00:00,1990-12-19 17:00:00,1990-12-19 11:28:00,1990-12-19 11:30:00,3,,199101,199102,199103,199104,199105,199106
1990-12-20,O,1990-12-19 19:00:00,1990-12-20 17:00:00,1990-12-20 11:28:00,1990-12-20 11:30:00,2,,199101,199102,199103,199104,199105,199106
1990-12-21,O,1990-12-20 19:00:00,1990-12-21 17:00:00,1990-12-21 11:28:00,1990-12-21 11:30:00,1,,199101,199102,199103,199104,199105,199106
1990-12-24,O,1990-12-23 18:00:00,1990-12-24 17:00:00,1990-12-24 11:28:00,1990-12-24 11:30:00,0,,199101,199102,199103,199104,199105,199106
1990-12-25,X,,,,,,,,,,,,
1990-12-26,X,,,,,,,,,,,,
1990-12-27,O,1990-12-26 19:00:00,1990-12-27 17:00:00,1990-12-27 11:28:00,1990-12-27 11:30:00,22,199101,199102,199103,199104,199105,199106,199107
1990-12-28,O,1990-12-27 19:00:00,1990-12-28 17:00:00,1990-12-28 11:28:00,1990-12-28 11:30:00,21,199101,199102,199103,199104,199105,199106,199107
1990-12-31,O,1990-12-30 18:00:00,1990-12-31 17:00:00,1990-12-31 11:28:00,1990-12-31 11:30:00,20,199101,199102,199103,199104,199105,199106,199107
1991-01-01,X,,,,,,,,,,,,
1991-01-02,O,1991-01-01 19:00:00,1991-01-02 17:00:00,1991-01-02 11:28:00,1991-01-02 11:30:00,19,199101,199102,199103,199104,199105,199106,199107
1991-01-03,O,1991-01-02 19:00:00,1991-01-03 17:00:00,1991-01-03 11:28:00,1991-01-03 11:30:00,18,199101,199102,199103,199104,199105,199106,199107
