date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,LondonSugar_N0,LondonSugar_N1,LondonSugar_N2,LondonSugar_N3,LondonSugar_N4,LondonSugar_N5,LondonSugar_N6
2015-02-09,O,2015-02-09 04:45:00,2015-02-09 13:00:00,2015-02-09 12:53:00,2015-02-09 12:55:00,35,201503,201505,201508,201510,201512,201603,201605
2015-02-10,O,2015-02-10 04:45:00,2015-02-10 13:00:00,2015-02-10 12:53:00,2015-02-10 12:55:00,34,201503,201505,201508,201510,201512,201603,201605
2015-02-11,O,2015-02-11 04:45:00,2015-02-11 13:00:00,2015-02-11 12:53:00,2015-02-11 12:55:00,33,201503,201505,201508,201510,201512,201603,201605
2015-02-12,O,2015-02-12 04:45:00,2015-02-12 13:00:00,2015-02-12 12:53:00,2015-02-12 12:55:00,32,201503,201505,201508,201510,201512,201603,201605
2015-02-13,O,2015-02-13 04:45:00,2015-02-13 13:00:00,2015-02-13 12:53:00,2015-02-13 12:55:00,31,201503,201505,201508,201510,201512,201603,201605
2015-02-16,O,2015-02-16 04:45:00,2015-02-16 13:00:00,2015-02-16 12:53:00,2015-02-16 12:55:00,30,,201505,201508,201510,201512,201603,201605
2015-02-17,O,2015-02-17 04:45:00,2015-02-17 13:00:00,2015-02-17 12:53:00,2015-02-17 12:55:00,29,,201505,201508,201510,201512,201603,201605
2015-02-18,O,2015-02-18 04:45:00,2015-02-18 13:00:00,2015-02-18 12:53:00,2015-02-18 12:55:00,28,,201505,201508,201510,201512,201603,201605
2015-02-19,O,2015-02-19 04:45:00,2015-02-19 13:00:00,2015-02-19 12:53:00,2015-02-19 12:55:00,27,,201505,201508,201510,201512,201603,201605
2015-02-20,O,2015-02-20 04:45:00,2015-02-20 13:00:00,2015-02-20 12:53:00,2015-02-20 12:55:00,26,,201505,201508,201510,201512,201603,201605
2015-02-23,O,2015-02-23 04:45:00,2015-02-23 13:00:00,2015-02-23 12:53:00,2015-02-23 12:55:00,25,,201505,201508,201510,201512,201603,201605
2015-02-24,O,2015-02-24 04:45:00,2015-02-24 13:00:00,2015-02-24 12:53:00,2015-02-24 12:55:00,24,,201505,201508,201510,201512,201603,201605
2015-02-25,O,2015-02-25 04:45:00,2015-02-25 13:00:00,2015-02-25 12:53:00,2015-02-25 12:55:00,23,,201505,201508,201510,201512,201603,201605
2015-02-26,O,2015-02-26 04:45:00,2015-02-26 13:00:00,2015-02-26 12:53:00,2015-02-26 12:55:00,22,,201505,201508,201510,201512,201603,201605
2015-02-27,O,2015-02-27 04:45:00,2015-02-27 13:00:00,2015-02-27 12:53:00,2015-02-27 12:55:00,21,,201505,201508,201510,201512,201603,201605
2015-03-02,O,2015-03-02 04:45:00,2015-03-02 13:00:00,2015-03-02 12:53:00,2015-03-02 12:55:00,20,,201505,201508,201510,201512,201603,201605
2015-03-03,O,2015-03-03 04:45:00,2015-03-03 13:00:00,2015-03-03 12:53:00,2015-03-03 12:55:00,19,,201505,201508,201510,201512,201603,201605
2015-03-04,O,2015-03-04 04:45:00,2015-03-04 13:00:00,2015-03-04 12:53:00,2015-03-04 12:55:00,18,,201505,201508,201510,201512,201603,201605
2015-03-05,O,2015-03-05 04:45:00,2015-03-05 13:00:00,2015-03-05 12:53:00,2015-03-05 12:55:00,17,,201505,201508,201510,201512,201603,201605
2015-03-06,O,2015-03-06 04:45:00,2015-03-06 13:00:00,2015-03-06 12:53:00,2015-03-06 12:55:00,16,,201505,201508,201510,201512,201603,201605
2015-03-09,O,2015-03-09 05:45:00,2015-03-09 14:00:00,2015-03-09 13:53:00,2015-03-09 13:55:00,15,,201505,201508,201510,201512,201603,201605
2015-03-10,O,2015-03-10 05:45:00,2015-03-10 14:00:00,2015-03-10 13:53:00,2015-03-10 13:55:00,14,,201505,201508,201510,201512,201603,201605
2015-03-11,O,2015-03-11 05:45:00,2015-03-11 14:00:00,2015-03-11 13:53:00,2015-03-11 13:55:00,13,,201505,201508,201510,201512,201603,201605
2015-03-12,O,2015-03-12 05:45:00,2015-03-12 14:00:00,2015-03-12 13:53:00,2015-03-12 13:55:00,12,,201505,201508,201510,201512,201603,201605
2015-03-13,O,2015-03-13 05:45:00,2015-03-13 14:00:00,2015-03-13 13:53:00,2015-03-13 13:55:00,11,,201505,201508,201510,201512,201603,201605
2015-03-16,O,2015-03-16 05:45:00,2015-03-16 14:00:00,2015-03-16 13:53:00,2015-03-16 13:55:00,10,,201505,201508,201510,201512,201603,201605
2015-03-17,O,2015-03-17 05:45:00,2015-03-17 14:00:00,2015-03-17 13:53:00,2015-03-17 13:55:00,9,,201505,201508,201510,201512,201603,201605
2015-03-18,O,2015-03-18 05:45:00,2015-03-18 14:00:00,2015-03-18 13:53:00,2015-03-18 13:55:00,8,,201505,201508,201510,201512,201603,201605
2015-03-19,O,2015-03-19 05:45:00,2015-03-19 14:00:00,2015-03-19 13:53:00,2015-03-19 13:55:00,7,,201505,201508,201510,201512,201603,201605
2015-03-20,O,2015-03-20 05:45:00,2015-03-20 14:00:00,2015-03-20 13:53:00,2015-03-20 13:55:00,6,,201505,201508,201510,201512,201603,201605
2015-03-23,O,2015-03-23 05:45:00,2015-03-23 14:00:00,2015-03-23 13:53:00,2015-03-23 13:55:00,5,,201505,201508,201510,201512,201603,201605
2015-03-24,O,2015-03-24 05:45:00,2015-03-24 14:00:00,2015-03-24 13:53:00,2015-03-24 13:55:00,4,,201505,201508,201510,201512,201603,201605
2015-03-25,O,2015-03-25 05:45:00,2015-03-25 14:00:00,2015-03-25 13:53:00,2015-03-25 13:55:00,3,,201505,201508,201510,201512,201603,201605
2015-03-26,O,2015-03-26 05:45:00,2015-03-26 14:00:00,2015-03-26 13:53:00,2015-03-26 13:55:00,2,,201505,201508,201510,201512,201603,201605
2015-03-27,O,2015-03-27 05:45:00,2015-03-27 14:00:00,2015-03-27 13:53:00,2015-03-27 13:55:00,1,,201505,201508,201510,201512,201603,201605
2015-03-30,O,2015-03-30 04:45:00,2015-03-30 13:00:00,2015-03-30 12:53:00,2015-03-30 12:55:00,0,,201505,201508,201510,201512,201603,201605
2015-03-31,O,2015-03-31 04:45:00,2015-03-31 13:00:00,2015-03-31 12:53:00,2015-03-31 12:55:00,63,201505,201508,201510,201512,201603,201605,201608
2015-04-01,O,2015-04-01 04:45:00,2015-04-01 13:00:00,2015-04-01 12:53:00,2015-04-01 12:55:00,62,201505,201508,201510,201512,201603,201605,201608
2015-04-02,O,2015-04-02 04:45:00,2015-04-02 13:00:00,2015-04-02 12:53:00,2015-04-02 12:55:00,61,201505,201508,201510,201512,201603,201605,201608
2015-04-03,X,,,,,,,,,,,,
2015-04-06,X,,,,,,,,,,,,
2015-04-07,O,2015-04-07 04:45:00,2015-04-07 13:00:00,2015-04-07 12:53:00,2015-04-07 12:55:00,60,201505,201508,201510,201512,201603,201605,201608
2015-04-08,O,2015-04-08 04:45:00,2015-04-08 13:00:00,2015-04-08 12:53:00,2015-04-08 12:55:00,59,201505,201508,201510,201512,201603,201605,201608
2015-04-09,O,2015-04-09 04:45:00,2015-04-09 13:00:00,2015-04-09 12:53:00,2015-04-09 12:55:00,58,201505,201508,201510,201512,201603,201605,201608
2015-04-10,O,2015-04-10 04:45:00,2015-04-10 13:00:00,2015-04-10 12:53:00,2015-04-10 12:55:00,57,201505,201508,201510,201512,201603,201605,201608
2015-04-13,O,2015-04-13 04:45:00,2015-04-13 13:00:00,2015-04-13 12:53:00,2015-04-13 12:55:00,56,201505,201508,201510,201512,201603,201605,201608
2015-04-14,O,2015-04-14 04:45:00,2015-04-14 13:00:00,2015-04-14 12:53:00,2015-04-14 12:55:00,55,201505,201508,201510,201512,201603,201605,201608
2015-04-15,O,2015-04-15 04:45:00,2015-04-15 13:00:00,2015-04-15 12:53:00,2015-04-15 12:55:00,54,201505,201508,201510,201512,201603,201605,201608
2015-04-16,O,2015-04-16 04:45:00,2015-04-16 13:00:00,2015-04-16 12:53:00,2015-04-16 12:55:00,53,,201508,201510,201512,201603,201605,201608
2015-04-17,O,2015-04-17 04:45:00,2015-04-17 13:00:00,2015-04-17 12:53:00,2015-04-17 12:55:00,52,,201508,201510,201512,201603,201605,201608
2015-04-20,O,2015-04-20 04:45:00,2015-04-20 13:00:00,2015-04-20 12:53:00,2015-04-20 12:55:00,51,,201508,201510,201512,201603,201605,201608
2015-04-21,O,2015-04-21 04:45:00,2015-04-21 13:00:00,2015-04-21 12:53:00,2015-04-21 12:55:00,50,,201508,201510,201512,201603,201605,201608
2015-04-22,O,2015-04-22 04:45:00,2015-04-22 13:00:00,2015-04-22 12:53:00,2015-04-22 12:55:00,49,,201508,201510,201512,201603,201605,201608
2015-04-23,O,2015-04-23 04:45:00,2015-04-23 13:00:00,2015-04-23 12:53:00,2015-04-23 12:55:00,48,,201508,201510,201512,201603,201605,201608
2015-04-24,O,2015-04-24 04:45:00,2015-04-24 13:00:00,2015-04-24 12:53:00,2015-04-24 12:55:00,47,,201508,201510,201512,201603,201605,201608
2015-04-27,O,2015-04-27 04:45:00,2015-04-27 13:00:00,2015-04-27 12:53:00,2015-04-27 12:55:00,46,,201508,201510,201512,201603,201605,201608
2015-04-28,O,2015-04-28 04:45:00,2015-04-28 13:00:00,2015-04-28 12:53:00,2015-04-28 12:55:00,45,,201508,201510,201512,201603,201605,201608
2015-04-29,O,2015-04-29 04:45:00,2015-04-29 13:00:00,2015-04-29 12:53:00,2015-04-29 12:55:00,44,,201508,201510,201512,201603,201605,201608
2015-04-30,O,2015-04-30 04:45:00,2015-04-30 13:00:00,2015-04-30 12:53:00,2015-04-30 12:55:00,43,,201508,201510,201512,201603,201605,201608
2015-05-01,O,2015-05-01 04:45:00,2015-05-01 13:00:00,2015-05-01 12:53:00,2015-05-01 12:55:00,42,,201508,201510,201512,201603,201605,201608
2015-05-04,X,,,,,,,,,,,,
2015-05-05,O,2015-05-05 04:45:00,2015-05-05 13:00:00,2015-05-05 12:53:00,2015-05-05 12:55:00,41,,201508,201510,201512,201603,201605,201608
2015-05-06,O,2015-05-06 04:45:00,2015-05-06 13:00:00,2015-05-06 12:53:00,2015-05-06 12:55:00,40,,201508,201510,201512,201603,201605,201608
2015-05-07,O,2015-05-07 04:45:00,2015-05-07 13:00:00,2015-05-07 12:53:00,2015-05-07 12:55:00,39,,201508,201510,201512,201603,201605,201608
2015-05-08,O,2015-05-08 04:45:00,2015-05-08 13:00:00,2015-05-08 12:53:00,2015-05-08 12:55:00,38,,201508,201510,201512,201603,201605,201608
2015-05-11,O,2015-05-11 04:45:00,2015-05-11 13:00:00,2015-05-11 12:53:00,2015-05-11 12:55:00,37,,201508,201510,201512,201603,201605,201608
2015-05-12,O,2015-05-12 04:45:00,2015-05-12 13:00:00,2015-05-12 12:53:00,2015-05-12 12:55:00,36,,201508,201510,201512,201603,201605,201608
2015-05-13,O,2015-05-13 04:45:00,2015-05-13 13:00:00,2015-05-13 12:53:00,2015-05-13 12:55:00,35,,201508,201510,201512,201603,201605,201608
2015-05-14,O,2015-05-14 04:45:00,2015-05-14 13:00:00,2015-05-14 12:53:00,2015-05-14 12:55:00,34,,201508,201510,201512,201603,201605,201608
2015-05-15,O,2015-05-15 04:45:00,2015-05-15 13:00:00,2015-05-15 12:53:00,2015-05-15 12:55:00,33,,201508,201510,201512,201603,201605,201608
2015-05-18,O,2015-05-18 04:45:00,2015-05-18 13:00:00,2015-05-18 12:53:00,2015-05-18 12:55:00,32,,201508,201510,201512,201603,201605,201608
2015-05-19,O,2015-05-19 04:45:00,2015-05-19 13:00:00,2015-05-19 12:53:00,2015-05-19 12:55:00,31,,201508,201510,201512,201603,201605,201608
2015-05-20,O,2015-05-20 04:45:00,2015-05-20 13:00:00,2015-05-20 12:53:00,2015-05-20 12:55:00,30,,201508,201510,201512,201603,201605,201608
2015-05-21,O,2015-05-21 04:45:00,2015-05-21 13:00:00,2015-05-21 12:53:00,2015-05-21 12:55:00,29,,201508,201510,201512,201603,201605,201608
2015-05-22,O,2015-05-22 04:45:00,2015-05-22 13:00:00,2015-05-22 12:53:00,2015-05-22 12:55:00,28,,201508,201510,201512,201603,201605,201608
2015-05-25,X,,,,,,,,,,,,
2015-05-26,O,2015-05-26 04:45:00,2015-05-26 13:00:00,2015-05-26 12:53:00,2015-05-26 12:55:00,27,,201508,201510,201512,201603,201605,201608
2015-05-27,O,2015-05-27 04:45:00,2015-05-27 13:00:00,2015-05-27 12:53:00,2015-05-27 12:55:00,26,,201508,201510,201512,201603,201605,201608
2015-05-28,O,2015-05-28 04:45:00,2015-05-28 13:00:00,2015-05-28 12:53:00,2015-05-28 12:55:00,25,,201508,201510,201512,201603,201605,201608
2015-05-29,O,2015-05-29 04:45:00,2015-05-29 13:00:00,2015-05-29 12:53:00,2015-05-29 12:55:00,24,,201508,201510,201512,201603,201605,201608
2015-06-01,O,2015-06-01 04:45:00,2015-06-01 13:00:00,2015-06-01 12:53:00,2015-06-01 12:55:00,23,,201508,201510,201512,201603,201605,201608
2015-06-02,O,2015-06-02 04:45:00,2015-06-02 13:00:00,2015-06-02 12:53:00,2015-06-02 12:55:00,22,,201508,201510,201512,201603,201605,201608
2015-06-03,O,2015-06-03 04:45:00,2015-06-03 13:00:00,2015-06-03 12:53:00,2015-06-03 12:55:00,21,,201508,201510,201512,201603,201605,201608
2015-06-04,O,2015-06-04 04:45:00,2015-06-04 13:00:00,2015-06-04 12:53:00,2015-06-04 12:55:00,20,,201508,201510,201512,201603,201605,201608
2015-06-05,O,2015-06-05 04:45:00,2015-06-05 13:00:00,2015-06-05 12:53:00,2015-06-05 12:55:00,19,,201508,201510,201512,201603,201605,201608
2015-06-08,O,2015-06-08 04:45:00,2015-06-08 13:00:00,2015-06-08 12:53:00,2015-06-08 12:55:00,18,,201508,201510,201512,201603,201605,201608
2015-06-09,O,2015-06-09 04:45:00,2015-06-09 13:00:00,2015-06-09 12:53:00,2015-06-09 12:55:00,17,,201508,201510,201512,201603,201605,201608
2015-06-10,O,2015-06-10 04:45:00,2015-06-10 13:00:00,2015-06-10 12:53:00,2015-06-10 12:55:00,16,,201508,201510,201512,201603,201605,201608
2015-06-11,O,2015-06-11 04:45:00,2015-06-11 13:00:00,2015-06-11 12:53:00,2015-06-11 12:55:00,15,,201508,201510,201512,201603,201605,201608
2015-06-12,O,2015-06-12 04:45:00,2015-06-12 13:00:00,2015-06-12 12:53:00,2015-06-12 12:55:00,14,,201508,201510,201512,201603,201605,201608
2015-06-15,O,2015-06-15 04:45:00,2015-06-15 13:00:00,2015-06-15 12:53:00,2015-06-15 12:55:00,13,,201508,201510,201512,201603,201605,201608
2015-06-16,O,2015-06-16 04:45:00,2015-06-16 13:00:00,2015-06-16 12:53:00,2015-06-16 12:55:00,12,,201508,201510,201512,201603,201605,201608
2015-06-17,O,2015-06-17 04:45:00,2015-06-17 13:00:00,2015-06-17 12:53:00,2015-06-17 12:55:00,11,,201508,201510,201512,201603,201605,201608
2015-06-18,O,2015-06-18 04:45:00,2015-06-18 13:00:00,2015-06-18 12:53:00,2015-06-18 12:55:00,10,,201508,201510,201512,201603,201605,201608
2015-06-19,O,2015-06-19 04:45:00,2015-06-19 13:00:00,2015-06-19 12:53:00,2015-06-19 12:55:00,9,,201508,201510,201512,201603,201605,201608
2015-06-22,O,2015-06-22 04:45:00,2015-06-22 13:00:00,2015-06-22 12:53:00,2015-06-22 12:55:00,8,,201508,201510,201512,201603,201605,201608
2015-06-23,O,2015-06-23 04:45:00,2015-06-23 13:00:00,2015-06-23 12:53:00,2015-06-23 12:55:00,7,,201508,201510,201512,201603,201605,201608
2015-06-24,O,2015-06-24 04:45:00,2015-06-24 13:00:00,2015-06-24 12:53:00,2015-06-24 12:55:00,6,,201508,201510,201512,201603,201605,201608
2015-06-25,O,2015-06-25 04:45:00,2015-06-25 13:00:00,2015-06-25 12:53:00,2015-06-25 12:55:00,5,,201508,201510,201512,201603,201605,201608
2015-06-26,O,2015-06-26 04:45:00,2015-06-26 13:00:00,2015-06-26 12:53:00,2015-06-26 12:55:00,4,,201508,201510,201512,201603,201605,201608
2015-06-29,O,2015-06-29 04:45:00,2015-06-29 13:00:00,2015-06-29 12:53:00,2015-06-29 12:55:00,3,,201508,201510,201512,201603,201605,201608
2015-06-30,O,2015-06-30 04:45:00,2015-06-30 13:00:00,2015-06-30 12:53:00,2015-06-30 12:55:00,2,,201508,201510,201512,201603,201605,201608
2015-07-01,O,2015-07-01 04:45:00,2015-07-01 13:00:00,2015-07-01 12:53:00,2015-07-01 12:55:00,1,,201508,201510,201512,201603,201605,201608
2015-07-02,O,2015-07-02 04:45:00,2015-07-02 13:00:00,2015-07-02 12:53:00,2015-07-02 12:55:00,0,,201508,201510,201512,201603,201605,201608
2015-07-03,O,2015-07-03 04:45:00,2015-07-03 13:00:00,2015-07-03 12:53:00,2015-07-03 12:55:00,41,201508,201510,201512,201603,201605,201608,201610
2015-07-06,O,2015-07-06 04:45:00,2015-07-06 13:00:00,2015-07-06 12:53:00,2015-07-06 12:55:00,40,201508,201510,201512,201603,201605,201608,201610
2015-07-07,O,2015-07-07 04:45:00,2015-07-07 13:00:00,2015-07-07 12:53:00,2015-07-07 12:55:00,39,201508,201510,201512,201603,201605,201608,201610
2015-07-08,O,2015-07-08 04:45:00,2015-07-08 13:00:00,2015-07-08 12:53:00,2015-07-08 12:55:00,38,201508,201510,201512,201603,201605,201608,201610
2015-07-09,O,2015-07-09 04:45:00,2015-07-09 13:00:00,2015-07-09 12:53:00,2015-07-09 12:55:00,37,201508,201510,201512,201603,201605,201608,201610
2015-07-10,O,2015-07-10 04:45:00,2015-07-10 13:00:00,2015-07-10 12:53:00,2015-07-10 12:55:00,36,201508,201510,201512,201603,201605,201608,201610
2015-07-13,O,2015-07-13 04:45:00,2015-07-13 13:00:00,2015-07-13 12:53:00,2015-07-13 12:55:00,35,201508,201510,201512,201603,201605,201608,201610
2015-07-14,O,2015-07-14 04:45:00,2015-07-14 13:00:00,2015-07-14 12:53:00,2015-07-14 12:55:00,34,201508,201510,201512,201603,201605,201608,201610
2015-07-15,O,2015-07-15 04:45:00,2015-07-15 13:00:00,2015-07-15 12:53:00,2015-07-15 12:55:00,33,201508,201510,201512,201603,201605,201608,201610
2015-07-16,O,2015-07-16 04:45:00,2015-07-16 13:00:00,2015-07-16 12:53:00,2015-07-16 12:55:00,32,201508,201510,201512,201603,201605,201608,201610
2015-07-17,O,2015-07-17 04:45:00,2015-07-17 13:00:00,2015-07-17 12:53:00,2015-07-17 12:55:00,31,,201510,201512,201603,201605,201608,201610
2015-07-20,O,2015-07-20 04:45:00,2015-07-20 13:00:00,2015-07-20 12:53:00,2015-07-20 12:55:00,30,,201510,201512,201603,201605,201608,201610
2015-07-21,O,2015-07-21 04:45:00,2015-07-21 13:00:00,2015-07-21 12:53:00,2015-07-21 12:55:00,29,,201510,201512,201603,201605,201608,201610
2015-07-22,O,2015-07-22 04:45:00,2015-07-22 13:00:00,2015-07-22 12:53:00,2015-07-22 12:55:00,28,,201510,201512,201603,201605,201608,201610
2015-07-23,O,2015-07-23 04:45:00,2015-07-23 13:00:00,2015-07-23 12:53:00,2015-07-23 12:55:00,27,,201510,201512,201603,201605,201608,201610
2015-07-24,O,2015-07-24 04:45:00,2015-07-24 13:00:00,2015-07-24 12:53:00,2015-07-24 12:55:00,26,,201510,201512,201603,201605,201608,201610
2015-07-27,O,2015-07-27 04:45:00,2015-07-27 13:00:00,2015-07-27 12:53:00,2015-07-27 12:55:00,25,,201510,201512,201603,201605,201608,201610
2015-07-28,O,2015-07-28 04:45:00,2015-07-28 13:00:00,2015-07-28 12:53:00,2015-07-28 12:55:00,24,,201510,201512,201603,201605,201608,201610
2015-07-29,O,2015-07-29 04:45:00,2015-07-29 13:00:00,2015-07-29 12:53:00,2015-07-29 12:55:00,23,,201510,201512,201603,201605,201608,201610
2015-07-30,O,2015-07-30 04:45:00,2015-07-30 13:00:00,2015-07-30 12:53:00,2015-07-30 12:55:00,22,,201510,201512,201603,201605,201608,201610
2015-07-31,O,2015-07-31 04:45:00,2015-07-31 13:00:00,2015-07-31 12:53:00,2015-07-31 12:55:00,21,,201510,201512,201603,201605,201608,201610
2015-08-03,O,2015-08-03 04:45:00,2015-08-03 13:00:00,2015-08-03 12:53:00,2015-08-03 12:55:00,20,,201510,201512,201603,201605,201608,201610
2015-08-04,O,2015-08-04 04:45:00,2015-08-04 13:00:00,2015-08-04 12:53:00,2015-08-04 12:55:00,19,,201510,201512,201603,201605,201608,201610
2015-08-05,O,2015-08-05 04:45:00,2015-08-05 13:00:00,2015-08-05 12:53:00,2015-08-05 12:55:00,18,,201510,201512,201603,201605,201608,201610
2015-08-06,O,2015-08-06 04:45:00,2015-08-06 13:00:00,2015-08-06 12:53:00,2015-08-06 12:55:00,17,,201510,201512,201603,201605,201608,201610
2015-08-07,O,2015-08-07 04:45:00,2015-08-07 13:00:00,2015-08-07 12:53:00,2015-08-07 12:55:00,16,,201510,201512,201603,201605,201608,201610
2015-08-10,O,2015-08-10 04:45:00,2015-08-10 13:00:00,2015-08-10 12:53:00,2015-08-10 12:55:00,15,,201510,201512,201603,201605,201608,201610
2015-08-11,O,2015-08-11 04:45:00,2015-08-11 13:00:00,2015-08-11 12:53:00,2015-08-11 12:55:00,14,,201510,201512,201603,201605,201608,201610
2015-08-12,O,2015-08-12 04:45:00,2015-08-12 13:00:00,2015-08-12 12:53:00,2015-08-12 12:55:00,13,,201510,201512,201603,201605,201608,201610
2015-08-13,O,2015-08-13 04:45:00,2015-08-13 13:00:00,2015-08-13 12:53:00,2015-08-13 12:55:00,12,,201510,201512,201603,201605,201608,201610
